CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
19960|150000.0|2|2|2|26|0|0|0|0|0|56956.0|58756.0|59945.0|60751.0|62120.0|63315.0|2716.0|2761.0|2400.0|2500.0|2400.0|1860.0
14570|110000.0|1|1|1|29|0|0|0|0|0|51499.0|50405.0|49156.0|46426.0|43765.0|41295.0|1887.0|1601.0|1500.0|1696.0|1658.0|1179.0
2995|280000.0|1|1|2|34|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23944|190000.0|1|2|1|50|2|2|2|2|2|19871.0|19259.0|21734.0|21087.0|22732.0|22228.0|0.0|3100.0|0.0|2000.0|0.0|1900.0
1024|50000.0|2|2|1|22|0|2|0|0|0|25561.0|26951.0|26570.0|28085.0|27009.0|28142.0|2134.0|1000.0|2001.0|910.0|1510.0|500.0
25902|160000.0|1|2|2|28|2|-1|-1|-2|-1|3498.0|3260.0|678.0|0.0|0.0|678.0|0.0|678.0|0.0|0.0|678.0|0.0
12457|250000.0|2|2|1|29|0|0|-1|-1|-1|227762.0|191424.0|18016.0|15353.0|325.0|325.0|35018.0|1000.0|20000.0|325.0|325.0|318.0
12927|360000.0|2|2|1|31|0|0|0|0|0|350752.0|354823.0|358920.0|363999.0|292332.0|294752.0|13016.0|13016.0|13625.0|11019.0|9439.0|8651.0
18746|360000.0|1|1|1|38|-1|-1|-1|-1|-1|2513.0|5023.0|6664.0|11358.0|15479.0|20934.0|5066.0|6704.0|11415.0|15556.0|21039.0|19073.0
6913|150000.0|2|3|1|28|0|0|0|-1|-1|70537.0|38474.0|9299.0|10299.0|759.0|0.0|8000.0|2000.0|1000.0|759.0|0.0|0.0
28929|260000.0|2|3|1|54|-1|-2|-2|-2|-2|9760.0|5465.0|2504.0|15809.0|3756.0|9560.0|5484.0|2504.0|16593.0|3764.0|11092.0|963.0
12189|150000.0|1|2|1|58|-2|-2|-2|-2|-2|4473.0|3273.0|2473.0|1473.0|1473.0|1473.0|3273.0|2473.0|1473.0|1473.0|1473.0|1473.0
18650|480000.0|1|2|1|40|0|0|0|0|0|69011.0|69842.0|71857.0|66673.0|65200.0|65511.0|3000.0|3000.0|2096.0|2115.0|2089.0|2207.0
12105|200000.0|1|1|2|30|0|0|0|0|-1|70185.0|71417.0|73534.0|74785.0|79985.0|3065.0|3000.0|3000.0|2000.0|5400.0|3080.0|998.0
10530|260000.0|2|1|1|53|-1|-1|-1|-1|-1|827.0|827.0|827.0|827.0|755.0|-72.0|827.0|827.0|827.0|755.0|0.0|1726.0
18972|50000.0|1|2|2|30|0|0|0|-2|-2|21062.0|6495.0|2207.0|0.0|0.0|0.0|2000.0|1000.0|0.0|0.0|0.0|0.0
9785|210000.0|2|2|1|47|-1|-1|-1|-1|-1|2295.0|561.0|2607.0|3586.0|3676.0|4095.0|566.0|2617.0|3591.0|3680.0|4095.0|8699.0
5095|10000.0|1|2|2|23|0|0|0|0|0|8638.0|8958.0|9414.0|9344.0|9545.0|9586.0|1294.0|1150.0|480.0|500.0|348.0|402.0
2897|20000.0|2|2|2|22|0|2|0|0|2|11192.0|15677.0|15133.0|15582.0|16677.0|16259.0|5000.0|0.0|1000.0|1500.0|0.0|700.0
734|50000.0|2|3|1|47|0|0|0|2|0|29336.0|30502.0|31161.0|25294.0|24843.0|19576.0|1641.0|1300.0|1629.0|0.0|1000.0|1007.0
27257|80000.0|1|2|2|26|0|0|0|0|0|50442.0|51397.0|49991.0|47681.0|46900.0|45161.0|1816.0|1920.0|2063.0|1543.0|1400.0|1557.0
7770|200000.0|2|1|2|30|0|0|0|0|0|38540.0|38898.0|39669.0|40167.0|37162.0|36557.0|1928.0|1699.0|1557.0|1279.0|962.0|2178.0
8992|90000.0|1|2|1|39|0|0|0|2|2|27764.0|27690.0|27593.0|25833.0|25318.0|22684.0|1500.0|1500.0|1500.0|1500.0|0.0|1755.0
2571|50000.0|1|2|1|40|0|0|0|0|0|50066.0|47636.0|9762.0|8620.0|9303.0|8693.0|1450.0|1500.0|400.0|1000.0|1000.0|2000.0
29092|400000.0|2|1|1|48|2|2|-2|-1|0|1908.0|1442.0|8162.0|-1010.0|3332.0|331.0|0.0|8513.0|457.0|4903.0|313.0|4816.0
3464|150000.0|2|2|1|24|-1|-1|-1|-1|-1|1473.0|1473.0|3323.0|5953.0|2559.0|4509.0|1473.0|3323.0|5970.0|2571.0|4515.0|4019.0
1794|130000.0|2|2|2|25|0|0|0|3|2|107594.0|109896.0|112064.0|130239.0|127980.0|130305.0|4023.0|4030.0|20000.0|0.0|4500.0|0.0
12173|360000.0|2|1|2|30|-2|-2|-2|-2|-2|750.0|1166.0|398.0|0.0|418.0|1840.0|1166.0|398.0|0.0|418.0|1840.0|0.0
7700|260000.0|2|1|1|38|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7976|230000.0|2|2|1|44|-1|-1|-1|-1|-1|5630.0|390.0|5090.0|19394.0|205.0|0.0|390.0|5090.0|19394.0|0.0|3916.0|3916.0
25163|200000.0|1|1|1|41|-2|-2|-2|-2|-2|10799.0|1208.0|1585.0|1470.0|1273.0|1000.0|1213.0|1585.0|1470.0|1273.0|1000.0|1555.0
7549|140000.0|2|1|2|36|-1|-1|0|0|-1|780.0|177.0|1170.0|390.0|0.0|930.0|177.0|1170.0|0.0|0.0|930.0|0.0
8490|500000.0|1|1|1|37|-1|-1|-1|0|0|271115.0|15074.0|16205.0|21770.0|60827.0|18524.0|15873.0|16205.0|21976.0|50000.0|7000.0|21769.0
27218|80000.0|2|2|2|23|0|2|0|0|0|54658.0|45978.0|32431.0|27674.0|23304.0|6586.0|5573.0|5.0|2000.0|1000.0|132.0|1998.0
28720|370000.0|1|1|1|40|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19879|360000.0|2|2|2|39|-1|-1|0|-1|-1|12865.0|4462.0|19560.0|8894.0|5329.0|998.0|4484.0|19623.0|222.0|5355.0|998.0|9004.0
26071|30000.0|2|2|2|25|0|0|0|0|0|8935.0|9948.0|10971.0|11982.0|12219.0|12475.0|1165.0|1188.0|1199.0|436.0|452.0|458.0
10900|240000.0|2|2|1|47|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7229|50000.0|1|2|1|28|0|2|0|0|0|96393.0|100459.0|96051.0|18051.0|18767.0|19462.0|5800.0|300.0|18000.0|1000.0|1000.0|1000.0
17644|140000.0|2|2|1|44|0|-2|-2|-2|-2|110575.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8542|210000.0|1|2|2|32|0|2|0|0|0|155913.0|165227.0|161427.0|164860.0|187329.0|186079.0|13000.0|0.0|5666.0|24886.0|6282.0|6494.0
14396|190000.0|1|1|2|27|-1|0|0|0|0|-4370.0|82387.0|83701.0|85035.0|86482.0|88164.0|87998.0|3017.0|3029.0|3127.0|3433.0|3356.0
27409|170000.0|2|1|2|27|0|0|0|0|0|118801.0|108980.0|112125.0|109579.0|107030.0|101130.0|4000.0|5300.0|3800.0|3880.0|3500.0|3400.0
15444|20000.0|1|2|3|40|0|0|-1|-1|-1|16149.0|17373.0|18000.0|20000.0|0.0|780.0|1500.0|1000.0|20000.0|0.0|390.0|0.0
1935|200000.0|1|2|1|39|-2|-2|-2|-2|-2|15109.0|3139.0|12840.0|3950.0|7688.0|2241.0|3155.0|12848.0|3950.0|7690.0|2241.0|2795.0
6493|260000.0|1|1|1|41|-2|-1|0|0|0|1086.0|2853.0|38836.0|45087.0|47201.0|46199.0|3552.0|38836.0|20000.0|15000.0|15000.0|10000.0
28092|50000.0|2|2|2|24|-1|-1|-1|0|-1|1572.0|1572.0|1572.0|6561.0|5091.0|353.0|1572.0|1572.0|6561.0|102.0|353.0|27000.0
23917|210000.0|1|1|2|36|0|0|0|-1|-1|97826.0|20384.0|31294.0|43790.0|510.0|20188.0|5000.0|11294.0|13790.0|1000.0|20188.0|16666.0
10287|400000.0|1|5|1|30|-1|-1|-1|-1|-1|3443.0|69.0|188.0|188.0|177.0|2378.0|69.0|188.0|188.0|177.0|2400.0|11320.0
5973|230000.0|2|1|2|33|0|0|0|0|0|38646.0|40000.0|41354.0|42368.0|43161.0|45056.0|2000.0|2000.0|2000.0|1800.0|2600.0|2000.0
14840|150000.0|2|2|1|31|0|0|0|0|0|101425.0|104014.0|108229.0|109374.0|111279.0|125353.0|3872.0|5500.0|4005.0|3241.0|15500.0|4000.0
17739|120000.0|1|2|1|57|0|0|0|0|0|118709.0|120580.0|118684.0|88557.0|91124.0|88094.0|5000.0|5007.0|4000.0|4003.0|4003.0|4000.0
12881|200000.0|2|2|1|37|2|0|0|0|0|7841.0|7569.0|9282.0|10155.0|12470.0|13571.0|0.0|2000.0|1155.0|2470.0|1265.0|0.0
15759|180000.0|2|3|1|37|0|0|0|0|0|165369.0|125084.0|119946.0|114977.0|88757.0|84936.0|4402.0|4971.0|4750.0|2997.0|3133.0|3180.0
21606|190000.0|2|3|2|37|-1|0|0|0|0|44098.0|157205.0|91091.0|88145.0|90414.0|85083.0|164582.0|10056.0|10000.0|5000.0|10000.0|13000.0
21280|100000.0|1|2|1|38|0|0|0|0|0|99660.0|99908.0|98052.0|94423.0|96056.0|97320.0|4600.0|3500.0|3400.0|3500.0|5000.0|3500.0
9873|210000.0|2|1|1|34|0|0|0|0|0|8011.0|5832.0|7906.0|5111.0|2069.0|0.0|1126.0|2400.0|200.0|205.0|0.0|0.0
29021|120000.0|2|3|1|40|0|0|0|0|0|102400.0|108300.0|108538.0|94833.0|49078.0|40643.0|7500.0|5000.0|4121.0|2000.0|2000.0|2000.0
5798|320000.0|2|3|2|45|0|0|0|0|0|300598.0|308931.0|186223.0|114605.0|117159.0|119733.0|14227.0|9334.0|4106.0|4405.0|4678.0|4527.0
6723|400000.0|1|1|1|32|2|0|0|-2|-2|187698.0|190103.0|195498.0|0.0|0.0|0.0|7000.0|10000.0|0.0|0.0|0.0|4290.0
11906|70000.0|2|1|2|25|0|0|0|0|0|24526.0|25532.0|25971.0|14859.0|14930.0|15091.0|1790.0|1229.0|519.0|687.0|557.0|546.0
8720|50000.0|2|3|1|51|0|0|0|0|0|50448.0|34741.0|21312.0|17398.0|17773.0|17368.0|2017.0|2130.0|500.0|2000.0|2000.0|2000.0
18474|10000.0|1|3|2|31|0|0|0|0|0|5062.0|5687.0|6132.0|5851.0|5735.0|6087.0|1259.0|1100.0|197.0|362.0|1000.0|1000.0
22107|100000.0|1|3|1|44|-1|-1|-1|-1|-1|780.0|0.0|390.0|390.0|390.0|390.0|0.0|390.0|390.0|390.0|390.0|390.0
11172|260000.0|2|2|2|27|-2|-2|-2|-2|-2|895.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29462|30000.0|2|3|2|47|0|0|0|0|0|29851.0|30451.0|28115.0|23092.0|24829.0|10400.0|1500.0|1695.0|2000.0|2000.0|2000.0|0.0
24491|480000.0|2|2|2|39|0|0|0|0|0|502904.0|481990.0|476680.0|402695.0|362128.0|347271.0|180000.0|17000.0|12638.0|12058.0|11101.0|9567.0
27881|50000.0|2|3|1|29|0|0|0|0|0|46375.0|47479.0|49002.0|39422.0|15349.0|15078.0|1876.0|2399.0|1819.0|472.0|477.0|472.0
21442|90000.0|2|2|1|23|0|0|0|0|0|12770.0|14241.0|14895.0|25195.0|23769.0|2269.0|2500.0|1200.0|10500.0|7000.0|1000.0|0.0
172|240000.0|2|4|2|25|0|0|0|0|0|26501.0|26869.0|27488.0|17891.0|6696.0|4129.0|5000.0|6000.0|3000.0|0.0|0.0|3585.0
27324|50000.0|2|1|2|22|-1|-1|-1|-1|-1|586.0|297.0|3674.0|1392.0|3085.0|3450.0|297.0|3675.0|1392.0|3086.0|3492.0|3721.0
4327|240000.0|1|1|2|29|0|2|2|2|0|64826.0|72951.0|62848.0|60645.0|57554.0|57375.0|10589.0|34.0|4400.0|0.0|2000.0|1900.0
6654|70000.0|2|3|1|27|0|0|0|0|2|61611.0|62711.0|63695.0|63926.0|67361.0|59480.0|3011.0|3095.0|2000.0|4600.0|0.0|2258.0
26892|460000.0|2|2|2|35|0|0|0|0|0|442291.0|449790.0|450047.0|453770.0|396600.0|392879.0|16000.0|17610.0|17500.0|13810.0|14100.0|14520.0
29639|220000.0|1|1|1|49|-1|-1|-1|-1|-1|1410.0|580.0|1386.0|-14.0|6160.0|1307.0|580.0|1386.0|0.0|6174.0|1307.0|1341.0
15735|230000.0|1|1|2|29|0|0|0|0|0|32375.0|36817.0|40170.0|43473.0|44663.0|47207.0|5000.0|5000.0|5000.0|3000.0|5000.0|5000.0
17475|420000.0|2|2|1|50|0|0|0|0|0|405779.0|412684.0|411394.0|277995.0|249697.0|258353.0|16000.0|15000.0|182781.0|99000.0|13000.0|35000.0
1030|450000.0|2|1|2|35|-2|-1|0|0|-2|0.0|0.0|3581.0|3654.0|0.0|0.0|0.0|3581.0|73.0|0.0|0.0|0.0
5685|60000.0|1|2|2|27|0|0|0|0|0|48307.0|48602.0|48750.0|48916.0|27743.0|28646.0|1768.0|1967.0|1424.0|972.0|2000.0|1300.0
15400|140000.0|2|3|1|25|-2|-2|-2|-2|-2|76910.0|22972.0|28336.0|30281.0|38339.0|80792.0|1994.0|18002.0|3001.0|9004.0|45117.0|40158.0
27392|130000.0|1|1|2|30|0|2|0|0|2|127253.0|135822.0|127930.0|127762.0|134010.0|133548.0|12207.0|0.0|5000.0|10100.0|4500.0|0.0
27001|160000.0|2|2|1|32|-1|-1|0|0|0|390.0|390.0|1560.0|1170.0|780.0|390.0|390.0|1560.0|0.0|0.0|0.0|390.0
24052|70000.0|1|2|2|28|2|0|0|0|0|35155.0|26598.0|22793.0|23156.0|24810.0|27433.0|23.0|1637.0|1000.0|2000.0|3007.0|3014.0
14385|20000.0|2|1|2|24|-1|2|0|0|0|1015.0|19214.0|15703.0|9914.0|8200.0|11876.0|19214.0|0.0|1000.0|0.0|5000.0|5400.0
4497|80000.0|2|3|1|39|-1|-1|0|-1|-1|2921.0|390.0|6837.0|7309.0|2568.0|2199.0|780.0|6837.0|1000.0|2568.0|2199.0|4067.0
28362|10000.0|1|1|2|24|0|2|0|0|0|7760.0|8928.0|8386.0|7512.0|7615.0|7621.0|1471.0|1100.0|1107.0|600.0|264.0|544.0
28813|50000.0|1|3|1|52|0|0|0|0|-1|47594.0|48611.0|49063.0|16908.0|13112.0|2280.0|2200.0|2343.0|1178.0|654.0|2280.0|390.0
18054|80000.0|2|1|1|32|-2|-2|-2|-2|-2|871.0|3179.0|3344.0|3552.0|0.0|0.0|3381.0|3384.0|3958.0|0.0|0.0|0.0
17022|30000.0|1|2|2|36|0|0|0|0|0|36124.0|35538.0|34359.0|32450.0|30633.0|30628.0|2500.0|2215.0|1156.0|1200.0|3000.0|3000.0
21250|230000.0|2|3|2|54|0|0|0|0|0|66108.0|45000.0|33477.0|34914.0|36352.0|37745.0|6840.0|3000.0|2000.0|2000.0|2000.0|2000.0
6152|250000.0|2|1|1|40|2|2|0|0|0|170489.0|181700.0|177530.0|181147.0|184784.0|195574.0|13926.0|0.0|6408.0|6478.0|13629.0|0.0
17065|30000.0|2|2|2|23|0|0|2|0|0|27186.0|27585.0|30398.0|29305.0|29408.0|28699.0|1451.0|3564.0|0.0|1174.0|1207.0|4302.0
18428|50000.0|2|1|2|23|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
27316|130000.0|2|1|1|36|2|2|2|0|0|65767.0|74474.0|78652.0|76790.0|78400.0|79996.0|9813.0|6000.0|0.0|3001.0|3058.0|2866.0
26022|280000.0|1|1|1|40|-1|-1|-1|-1|-1|5310.0|2196.0|2928.0|9564.0|22017.0|5220.0|2196.0|2928.0|9564.0|22017.0|5220.0|1964.0
9917|40000.0|1|1|2|26|0|0|2|2|0|36460.0|37549.0|40527.0|41036.0|39103.0|38945.0|2000.0|3900.0|1500.0|0.0|1600.0|1600.0
15639|50000.0|2|1|1|24|0|2|0|0|0|14345.0|16927.0|16366.0|17380.0|17876.0|18097.0|2836.0|0.0|1289.0|785.0|657.0|720.0
18157|130000.0|2|2|1|32|0|0|0|0|0|119720.0|120066.0|121587.0|119784.0|117605.0|120307.0|6000.0|5000.0|4531.0|5000.0|4596.0|10000.0
16017|10000.0|1|2|2|24|0|0|2|0|0|5803.0|6849.0|8371.0|8090.0|8261.0|8773.0|1300.0|1800.0|0.0|450.0|800.0|0.0
22222|50000.0|2|2|2|22|0|2|0|0|0|30631.0|30479.0|28301.0|26829.0|27173.0|26424.0|4809.0|0.0|1200.0|1500.0|943.0|1142.0
7951|260000.0|1|2|2|44|0|0|0|0|0|99176.0|63497.0|51524.0|52681.0|53852.0|55967.0|2259.0|2000.0|2000.0|2000.0|3000.0|1681.0
23574|110000.0|2|3|2|41|2|0|0|0|0|105152.0|97804.0|100364.0|91061.0|65582.0|67002.0|0.0|5200.0|5000.0|2500.0|2600.0|2702.0
28940|360000.0|1|1|2|34|0|0|0|0|0|350178.0|359050.0|366591.0|331833.0|288709.0|290583.0|15000.0|15502.0|13801.0|9852.0|10224.0|10010.0
28433|330000.0|1|2|1|43|-1|-1|0|0|-1|13200.0|9843.0|15440.0|45033.0|64723.0|3784.0|9863.0|15440.0|35033.0|30000.0|3874.0|25349.0
6868|240000.0|1|3|1|55|0|0|0|0|0|229254.0|232693.0|189095.0|190481.0|194215.0|198313.0|8737.0|7506.0|6501.0|6501.0|7001.0|17001.0
3363|50000.0|1|1|2|44|0|0|0|0|0|54332.0|51671.0|50272.0|49293.0|47154.0|50069.0|3000.0|1928.0|1595.0|1526.0|13000.0|1569.0
18176|30000.0|2|1|1|24|-1|-1|-1|-1|-1|9280.0|2643.0|3415.0|2250.0|2486.0|844.0|2643.0|3415.0|2250.0|2486.0|844.0|0.0
27377|180000.0|2|1|1|37|-1|-1|-1|-1|-1|29206.0|16231.0|8392.0|25062.0|13088.0|23174.0|16231.0|8405.0|25062.0|13088.0|23174.0|8556.0
19615|100000.0|2|3|2|46|0|0|0|0|0|56009.0|58104.0|62126.0|68082.0|73858.0|77226.0|3000.0|5000.0|7000.0|6900.0|4600.0|4200.0
14758|100000.0|2|3|1|53|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5899|150000.0|2|2|1|43|-2|-2|-2|-2|-2|5446.0|6671.0|4839.0|807.0|28023.0|7613.0|6682.0|6095.0|807.0|28023.0|7613.0|4331.0
18178|90000.0|1|2|2|34|0|2|0|-1|-1|77846.0|50281.0|14033.0|12628.0|20172.0|73512.0|5700.0|0.0|2000.0|20172.0|73512.0|3000.0
15297|100000.0|2|1|2|47|0|-2|-2|-2|-2|22970.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1347|320000.0|2|1|2|34|-2|-2|-2|-2|-2|-532.0|-532.0|-528.0|-1336.0|-1336.0|-1336.0|0.0|4.0|0.0|0.0|0.0|0.0
24387|50000.0|1|3|2|39|-1|-1|0|0|0|238.0|-152.0|48257.0|48455.0|48195.0|48828.0|0.0|48799.0|1773.0|1711.0|1785.0|1745.0
3146|80000.0|1|1|1|44|-1|-1|-1|0|-1|1049.0|0.0|152.0|9587.0|692.0|706.0|0.0|152.0|9587.0|6.0|706.0|697.0
19421|20000.0|2|3|1|45|0|0|2|0|0|17235.0|18253.0|20858.0|20202.0|18950.0|17709.0|1610.0|3215.0|0.0|780.0|640.0|1400.0
1927|500000.0|1|2|2|32|-1|-1|-1|0|-1|10339.0|6405.0|-4617.0|16879.0|5195.0|290.0|6405.0|99.0|22480.0|0.0|580.0|36753.0
26025|150000.0|2|3|2|30|0|0|0|0|0|69235.0|69407.0|69232.0|71089.0|65793.0|66651.0|2500.0|3000.0|3067.0|2344.0|2419.0|2500.0
7191|120000.0|2|2|1|29|0|0|0|0|0|122842.0|123704.0|123291.0|121242.0|121403.0|121863.0|6500.0|6100.0|4603.0|4774.0|9000.0|0.0
14029|50000.0|1|1|2|29|0|0|0|0|0|16645.0|18368.0|20053.0|20721.0|21234.0|22881.0|2000.0|2000.0|1000.0|1000.0|2000.0|0.0
29251|180000.0|2|3|1|49|0|0|0|0|0|162567.0|163900.0|145992.0|124841.0|125596.0|113105.0|5821.0|5000.0|5935.0|4263.0|4200.0|4283.0
26825|50000.0|2|2|2|35|0|0|0|0|0|13517.0|14536.0|15694.0|16431.0|17056.0|17581.0|1550.0|1700.0|1300.0|900.0|800.0|800.0
19360|270000.0|2|2|2|29|0|0|0|0|0|39004.0|28963.0|23021.0|17934.0|13650.0|12864.0|1520.0|1719.0|1200.0|1000.0|2000.0|3022.0
22036|230000.0|2|2|2|29|-1|-1|-1|-1|-1|2624.0|1149.0|2140.0|3313.0|3750.0|2491.0|1149.0|2140.0|3313.0|3750.0|2491.0|9785.0
25098|620000.0|1|1|1|39|0|0|0|0|0|346927.0|90849.0|90493.0|90025.0|88406.0|89111.0|5200.0|5400.0|3173.0|3200.0|3500.0|3164.0
16588|170000.0|2|2|1|42|0|0|0|-2|-2|52262.0|36518.0|20533.0|-919.0|-919.0|-919.0|1985.0|1000.0|16000.0|16000.0|16000.0|24288.0
15664|200000.0|2|2|2|42|-1|0|0|-2|-1|73032.0|12928.0|88930.0|30000.0|67861.0|18929.0|12928.0|79365.0|30000.0|37861.0|18929.0|15004.0
811|110000.0|1|2|1|38|0|0|0|0|0|42617.0|42229.0|42214.0|41405.0|40846.0|40385.0|1678.0|2023.0|1574.0|1375.0|1468.0|1649.0
24976|20000.0|1|3|1|34|0|0|0|0|0|17692.0|17293.0|16803.0|16525.0|16185.0|-2623.0|2000.0|2004.0|1500.0|1500.0|0.0|19500.0
27202|50000.0|1|2|1|47|0|0|0|0|0|13917.0|16695.0|21320.0|18614.0|19003.0|19439.0|3000.0|5000.0|2000.0|618.0|679.0|500.0
26401|20000.0|1|1|2|22|2|0|0|0|0|10591.0|10277.0|11304.0|12311.0|12410.0|13358.0|0.0|1500.0|1500.0|600.0|1300.0|0.0
19878|30000.0|2|2|2|33|0|0|0|0|0|25498.0|26149.0|26716.0|26918.0|27089.0|26277.0|1451.0|1408.0|1000.0|964.0|1136.0|716.0
23103|120000.0|2|1|2|26|0|0|0|0|0|10172.0|12400.0|14256.0|16859.0|17477.0|21588.0|3000.0|3000.0|4000.0|4000.0|5000.0|5000.0
21334|410000.0|1|1|1|38|-1|-1|-1|-2|-2|499.0|0.0|35509.0|0.0|0.0|0.0|0.0|35509.0|0.0|0.0|0.0|0.0
12061|210000.0|2|1|2|27|0|0|0|0|0|161055.0|156712.0|157087.0|177934.0|136807.0|139230.0|6000.0|7000.0|8000.0|6574.0|5500.0|5500.0
8220|150000.0|2|1|2|37|2|2|-1|-1|-2|180.0|1582.0|1402.0|3244.0|-13.0|-13.0|1402.0|0.0|3244.0|0.0|0.0|0.0
23587|50000.0|1|2|2|30|0|0|0|0|0|16397.0|17378.0|17523.0|18467.0|17865.0|18234.0|1572.0|1617.0|1561.0|759.0|779.0|908.0
20216|200000.0|2|2|1|45|2|2|2|0|0|8934.0|5264.0|6769.0|2487.0|1857.0|0.0|0.0|2491.0|0.0|0.0|0.0|4313.0
11659|200000.0|2|1|1|42|-1|2|-1|-1|-1|796.0|770.0|770.0|5259.0|1329.0|3609.0|770.0|0.0|5269.0|1329.0|2280.0|0.0
14471|10000.0|2|3|1|51|2|2|7|7|7|2400.0|2400.0|2400.0|2400.0|2400.0|2400.0|0.0|0.0|0.0|0.0|0.0|0.0
17741|50000.0|2|5|1|32|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6161|90000.0|2|2|2|28|-1|-1|-1|-1|-1|2943.0|906.0|669.0|0.0|400.0|182.0|906.0|669.0|0.0|400.0|182.0|5634.0
10009|120000.0|2|2|2|29|0|0|0|0|0|61470.0|63335.0|66278.0|68928.0|67963.0|67900.0|3000.0|3500.0|3500.0|1902.0|2091.0|3000.0
4357|100000.0|2|1|1|37|0|0|0|0|0|70113.0|71567.0|72410.0|73846.0|75556.0|77742.0|3181.0|2628.0|2640.0|2897.0|3600.0|2500.0
5653|30000.0|1|2|1|49|0|0|0|0|0|12922.0|14199.0|15461.0|16497.0|16923.0|17649.0|1500.0|1500.0|1300.0|700.0|1000.0|1000.0
25791|50000.0|1|2|1|43|0|0|0|0|0|30106.0|30566.0|30699.0|30038.0|29224.0|29346.0|1878.0|1641.0|1000.0|934.0|1109.0|960.0
9212|240000.0|2|2|1|35|2|-1|-1|-1|-1|528.0|264.0|264.0|264.0|264.0|414.0|0.0|264.0|264.0|264.0|414.0|264.0
8766|500000.0|2|3|2|48|-2|-2|-2|-2|-2|83948.0|25321.0|14364.0|123903.0|71463.0|54924.0|25325.0|14364.0|124081.0|71541.0|54924.0|47148.0
8258|50000.0|1|1|2|34|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
11740|200000.0|2|1|2|28|-2|-2|-1|-1|0|0.0|0.0|0.0|1545.0|1156.0|6099.0|0.0|0.0|1545.0|1156.0|5000.0|3000.0
5591|230000.0|2|1|2|29|0|-1|-1|0|0|12394.0|12105.0|2439.0|5185.0|9893.0|11567.0|2102.0|3000.0|6000.0|5000.0|2000.0|2000.0
789|70000.0|2|1|2|23|2|0|0|0|0|72593.0|70828.0|74271.0|70467.0|50700.0|49329.0|0.0|7463.0|2200.0|2840.0|1781.0|1812.0
8497|50000.0|1|2|2|24|0|0|0|0|-1|49411.0|50385.0|50207.0|48974.0|19090.0|780.0|2100.0|2183.0|1211.0|1362.0|390.0|780.0
21461|260000.0|1|1|2|29|0|0|0|0|0|56050.0|52079.0|52083.0|46703.0|47500.0|45030.0|6000.0|6000.0|5000.0|5000.0|4000.0|5000.0
17179|460000.0|1|1|2|32|0|0|0|0|0|386437.0|393742.0|392625.0|368365.0|377858.0|362132.0|15000.0|15000.0|15000.0|15000.0|15000.0|20000.0
15507|130000.0|2|2|1|45|0|0|0|-2|-2|126840.0|116746.0|59839.0|0.0|0.0|0.0|5298.0|2606.0|0.0|0.0|0.0|0.0
7780|50000.0|1|2|2|25|0|0|-2|-2|-2|41739.0|20650.0|0.0|0.0|0.0|0.0|1650.0|0.0|0.0|0.0|0.0|0.0
17763|150000.0|2|1|1|28|-2|-2|-2|-1|-1|0.0|0.0|522.0|0.0|3978.0|25590.0|0.0|522.0|0.0|3978.0|25590.0|0.0
22628|360000.0|1|1|2|35|-1|-2|-2|-2|-2|2220.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
10611|110000.0|1|2|1|49|0|0|0|0|0|51395.0|51803.0|52888.0|54570.0|55368.0|56623.0|1855.0|1921.0|2563.0|2300.0|2300.0|1704.0
15477|50000.0|1|2|2|42|0|0|0|0|0|47689.0|42338.0|31539.0|17342.0|17541.0|18149.0|2000.0|1281.0|700.0|700.0|1000.0|1000.0
5383|10000.0|1|2|1|28|0|0|0|0|0|1474.0|2641.0|3745.0|4642.0|5642.0|6342.0|1196.0|1300.0|1000.0|1000.0|700.0|1208.0
