CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
6119|250000.0|2|2|1|37|-1|-1|-1|-1|0|0|25366.0|36567.0|24079.0|13141.0|22728.0|9300.0|36655.0|24104.0|13144.0|12000.0|9300.0|14154.0|0
4619|230000.0|2|1|2|29|0|0|0|0|0|0|63184.0|64667.0|65888.0|66645.0|67865.0|69231.0|3100.0|3000.0|2300.0|2300.0|2500.0|2300.0|0
651|200000.0|1|3|1|40|2|0|0|2|2|2|91368.0|92989.0|99704.0|101169.0|103401.0|109831.0|4000.0|8300.0|4000.0|4000.0|8300.0|0.0|1
8761|30000.0|1|1|2|38|2|0|0|0|0|0|69707.0|71904.0|62630.0|57406.0|46231.0|73262.0|4000.0|5000.0|8000.0|1460.0|40000.0|10000.0|0
1528|110000.0|2|2|2|28|2|2|2|0|0|0|105014.0|104574.0|94521.0|88833.0|82585.0|75992.0|9000.0|10.0|3917.0|2730.0|2770.0|2800.0|0
10356|110000.0|1|2|1|30|2|0|0|3|2|2|54404.0|57503.0|66128.0|64477.0|65413.0|66520.0|4000.0|9600.0|0.0|2600.0|2300.0|3000.0|1
11595|20000.0|1|2|2|30|0|0|0|0|0|0|20001.0|20041.0|20205.0|19998.0|20367.0|20399.0|1400.0|1290.0|694.0|869.0|2102.0|1214.0|0
17736|70000.0|2|2|1|23|0|0|0|0|0|0|43397.0|44336.0|35757.0|27906.0|25731.0|21430.0|2500.0|21000.0|2000.0|687.0|1500.0|2000.0|0
21799|360000.0|1|1|2|29|-1|-1|-1|-2|-1|0|2273.0|1170.0|0.0|0.0|7972.0|8275.0|1175.0|0.0|0.0|7972.0|435.0|2947.0|0
28974|30000.0|2|3|1|29|0|0|2|2|2|2|10456.0|13164.0|12668.0|15038.0|14502.0|15501.0|3200.0|0.0|2905.0|0.0|1386.0|0.0|1
7101|80000.0|2|2|2|36|2|2|2|0|0|0|82177.0|89893.0|80774.0|80082.0|78545.0|76742.0|10096.0|0.0|3800.0|3125.0|2783.0|3000.0|1
1625|30000.0|1|1|2|24|0|0|0|0|0|0|27576.0|27089.0|27986.0|28580.0|28649.0|29147.0|1500.0|1500.0|1050.0|1100.0|1000.0|2000.0|0
10246|440000.0|1|1|2|33|-1|-1|-1|-1|0|-1|2976.0|16911.0|5945.0|17165.0|1176.0|18377.0|16911.0|5945.0|17165.0|0.0|18377.0|1759.0|0
25912|340000.0|2|1|2|35|-2|-2|-2|-2|-2|-2|732.0|1604.0|-1294.0|12797.0|890.0|2313.0|1618.0|27.0|20072.0|903.0|2313.0|156590.0|0
6321|300000.0|2|3|1|37|1|2|2|-1|-1|-1|5975.0|5312.0|1896.0|1523.0|2559.0|2881.0|1905.0|5.0|1527.0|2569.0|2889.0|2074.0|0
15013|150000.0|2|2|1|44|-1|-1|-1|-1|-1|-1|390.0|5104.0|10318.0|5775.0|14441.0|780.0|5104.0|10318.0|10355.0|14441.0|780.0|66950.0|1
2783|260000.0|1|2|2|28|0|0|0|0|0|0|251829.0|234867.0|237497.0|215343.0|205576.0|207688.0|10000.0|10500.0|9150.0|7500.0|8000.0|7500.0|0
15466|210000.0|2|3|1|54|0|0|0|0|0|0|94343.0|96278.0|98213.0|99763.0|99793.0|101879.0|3500.0|3500.0|4500.0|3600.0|3694.0|3728.0|0
6180|150000.0|2|1|2|23|-1|-1|-1|-1|-1|-2|227.0|6686.0|11609.0|3234.0|1414.0|5281.0|6692.0|11609.0|3623.0|1414.0|5281.0|2822.0|0
9291|110000.0|1|2|1|39|0|0|0|0|0|0|49464.0|40359.0|34533.0|36819.0|32467.0|35806.0|3007.0|3000.0|3000.0|3000.0|4000.0|3000.0|0
20104|130000.0|1|2|1|39|0|0|0|0|0|0|103566.0|105797.0|102729.0|104761.0|87660.0|92123.0|3969.0|3823.0|3836.0|3345.0|9116.0|0.0|1
15367|20000.0|1|2|1|53|1|2|2|-1|-1|-1|5397.0|6153.0|5914.0|13385.0|5490.0|0.0|1000.0|99.0|13401.0|5490.0|0.0|0.0|0
4565|20000.0|1|2|2|55|0|0|0|0|0|2|7357.0|8270.0|9301.0|10440.0|11193.0|10575.0|1290.0|1321.0|1460.0|1213.0|1.0|357.0|0
7275|10000.0|1|2|1|36|0|0|0|0|0|0|8593.0|9582.0|8986.0|9691.0|9889.0|10131.0|1300.0|1200.0|1000.0|1000.0|569.0|200.0|0
19138|250000.0|2|1|2|34|2|0|0|0|0|0|212681.0|193296.0|194659.0|196481.0|196256.0|195370.0|9917.0|7350.0|7231.0|6603.0|6797.0|7557.0|0
8139|20000.0|1|2|1|38|0|0|0|0|2|0|6715.0|7736.0|8745.0|9394.0|9101.0|9282.0|1287.0|1296.0|945.0|0.0|481.0|829.0|0
26259|310000.0|2|2|2|25|0|-1|0|-1|-1|-1|38942.0|130331.0|56527.0|560.0|300.0|2381.0|135868.0|1306.0|560.0|300.0|2387.0|572.0|0
22413|160000.0|1|1|1|31|-1|-1|-1|-1|-1|-1|24465.0|7747.0|17002.0|17170.0|14685.0|4328.0|7751.0|17016.0|17185.0|14685.0|4328.0|5827.0|0
26622|250000.0|2|2|1|36|0|0|0|0|0|0|126751.0|129559.0|132714.0|135829.0|138959.0|140779.0|4559.0|5000.0|5000.0|5000.0|3779.0|4709.0|0
10487|500000.0|2|2|2|41|-1|-1|-1|-1|0|-1|48650.0|15183.0|11626.0|8986.0|4465.0|24166.0|15183.0|11727.0|8986.0|0.0|24166.0|4117.0|0
4810|360000.0|1|1|1|41|-2|-2|-2|-2|-2|-2|316.0|736.0|2178.0|316.0|1812.0|1510.0|736.0|2178.0|316.0|1812.0|1510.0|485.0|1
19651|180000.0|2|2|1|53|-2|-2|-2|-2|-2|-2|0.0|533.0|2329.0|1778.0|2510.0|184.0|533.0|2329.0|1778.0|2514.0|184.0|1103.0|0
12329|140000.0|1|2|2|30|2|0|0|0|0|0|138421.0|137456.0|139977.0|136207.0|50464.0|49430.0|5000.0|6003.0|4771.0|2103.0|2000.0|43557.0|1
1157|180000.0|1|1|1|38|-1|-1|-1|-1|-1|-1|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0|0
21518|170000.0|2|2|2|29|0|0|0|0|0|0|51401.0|47742.0|45529.0|42805.0|38017.0|39239.0|2100.0|2105.0|2447.0|1200.0|3000.0|2000.0|0
9507|20000.0|1|2|2|33|-1|0|0|0|0|0|3010.0|1603.0|19980.0|19983.0|20066.0|19855.0|1272.0|19288.0|681.0|917.0|1000.0|889.0|0
29656|50000.0|1|2|2|33|0|0|2|2|0|0|29616.0|34040.0|30385.0|18399.0|19037.0|17945.0|5000.0|2000.0|0.0|2000.0|726.0|510.0|1
7533|30000.0|2|2|2|25|1|2|2|0|0|-1|30937.0|32627.0|31827.0|32080.0|30890.0|990.0|2500.0|0.0|1200.0|0.0|990.0|8721.0|0
2594|200000.0|2|1|1|35|1|2|0|0|0|0|205002.0|195441.0|192803.0|304997.0|188504.0|189527.0|41.0|8597.0|8583.0|6880.0|7235.0|6839.0|1
25213|180000.0|2|3|1|28|0|0|0|0|0|0|113125.0|67864.0|31613.0|25220.0|8654.0|4837.0|1923.0|1501.0|1000.0|0.0|0.0|49347.0|0
28945|100000.0|2|1|1|36|-1|-1|-1|-1|-1|-1|905.0|3450.0|1195.0|2775.0|890.0|2117.0|3450.0|1195.0|2775.0|890.0|2117.0|1072.0|0
13134|20000.0|1|2|1|34|0|0|0|0|0|0|12857.0|14183.0|14890.0|15642.0|16387.0|17113.0|1541.0|1248.0|1000.0|1000.0|1000.0|1000.0|1
2956|180000.0|1|2|1|63|0|0|0|0|0|0|47932.0|48922.0|50035.0|50749.0|51903.0|52991.0|2087.0|2200.0|1846.0|2000.0|1923.0|2000.0|0
11959|20000.0|1|2|2|29|1|2|0|0|0|0|20832.0|20203.0|19946.0|19037.0|19233.0|14764.0|0.0|1289.0|491.0|2586.0|5000.0|198.0|0
8638|240000.0|1|3|2|36|0|0|0|0|0|0|135053.0|141213.0|116710.0|93057.0|55419.0|59336.0|10000.0|10000.0|10000.0|5000.0|5000.0|5000.0|0
4978|320000.0|2|2|2|29|-2|-2|-2|-2|-2|-2|2391.0|1550.0|802.0|302.0|604.0|604.0|1561.0|906.0|302.0|604.0|302.0|825.0|0
1434|80000.0|1|2|2|29|1|2|0|0|0|0|75234.0|76417.0|76916.0|51070.0|52727.0|54847.0|3007.0|5090.0|2001.0|3000.0|3000.0|3000.0|0
23734|310000.0|2|1|2|44|-1|-1|-1|0|0|-1|11983.0|7759.0|16799.0|32372.0|6680.0|4732.0|7797.0|16818.0|20313.0|1006.0|4739.0|6615.0|0
12237|170000.0|2|2|1|39|-1|-1|-1|2|-1|-1|2947.0|4132.0|3967.0|592.0|864.0|1738.0|4134.0|3967.0|0.0|864.0|1738.0|1788.0|0
19936|100000.0|2|2|1|41|0|0|0|0|0|0|111925.0|107224.0|107126.0|101859.0|79519.0|74368.0|4000.0|7000.0|3533.0|2673.0|3500.0|4303.0|0
1042|320000.0|1|1|2|29|0|0|0|-1|-1|-1|46758.0|31422.0|33619.0|23553.0|9398.0|4296.0|2563.0|9842.0|24709.0|6022.0|4318.0|4522.0|0
25980|200000.0|2|1|2|32|0|0|0|0|0|0|14254.0|19902.0|17822.0|15022.0|13051.0|10790.0|10000.0|2000.0|1000.0|2000.0|1790.0|1000.0|0
5627|50000.0|1|3|2|34|0|0|0|0|0|0|49454.0|49157.0|49773.0|48398.0|32584.0|33322.0|1792.0|2208.0|1513.0|1149.0|1245.0|1271.0|0
22139|80000.0|1|2|2|26|0|0|0|0|-1|-1|68194.0|24956.0|22145.0|33675.0|3047.0|77511.0|2000.0|3000.0|18000.0|3047.0|77511.0|4000.0|0
29412|360000.0|1|2|1|41|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
28307|30000.0|2|2|2|25|2|0|0|0|0|0|10343.0|11069.0|12082.0|12473.0|12623.0|27460.0|1200.0|1201.0|592.0|500.0|1500.0|0.0|1
893|60000.0|1|2|1|52|0|0|0|0|0|0|58682.0|56893.0|58170.0|56539.0|29425.0|28013.0|3762.0|3000.0|2000.0|1000.0|1000.0|1500.0|0
23732|200000.0|2|2|1|28|0|0|0|0|0|0|135841.0|127109.0|102712.0|79902.0|59253.0|59826.0|4449.0|3555.0|3524.0|2300.0|2000.0|1800.0|0
28603|30000.0|2|2|2|25|2|2|2|0|0|0|25267.0|26353.0|25650.0|26416.0|27178.0|28332.0|1800.0|0.0|1500.0|1200.0|1750.0|1300.0|0
4435|340000.0|2|4|2|29|0|0|0|0|0|0|262621.0|167331.0|169625.0|104501.0|102700.0|103824.0|24298.0|7068.0|8015.0|10053.0|15000.0|9507.0|0
29457|50000.0|1|3|2|25|0|0|0|0|0|0|50184.0|50664.0|50633.0|48724.0|19208.0|19917.0|2000.0|1925.0|5006.0|2000.0|1016.0|725.0|0
21945|80000.0|2|1|2|26|0|0|-2|-1|-1|0|4301.0|0.0|0.0|2883.0|1856.0|2856.0|0.0|0.0|2883.0|1856.0|1000.0|2000.0|0
403|340000.0|2|1|2|36|0|0|0|-1|0|0|91938.0|85927.0|71707.0|92695.0|86244.0|71538.0|3911.0|5104.0|92695.0|3114.0|2613.0|2366.0|0
5573|20000.0|2|1|2|22|-1|2|2|2|0|0|12831.0|12328.0|15195.0|14659.0|14642.0|15102.0|0.0|3077.0|0.0|524.0|696.0|300.0|1
5284|120000.0|2|2|1|42|0|0|0|0|0|0|94218.0|95129.0|172957.0|85332.0|87103.0|71237.0|3415.0|3002.0|3177.0|3271.0|2702.0|2620.0|0
27270|360000.0|1|1|1|62|-1|-1|-1|-1|-1|-1|5875.0|7279.0|6894.0|7143.0|1787.0|19526.0|7289.0|6918.0|7148.0|1792.0|19541.0|3689.0|0
1894|10000.0|2|2|2|23|0|0|0|0|0|2|5403.0|6462.0|7479.0|8489.0|9007.0|9227.0|1300.0|1272.0|1282.0|800.0|500.0|0.0|0
8757|110000.0|1|1|2|26|0|0|0|0|0|0|64767.0|67724.0|49104.0|51202.0|50289.0|50528.0|6000.0|2000.0|3000.0|2000.0|2000.0|3000.0|0
21092|210000.0|2|2|1|56|-1|-1|-1|-1|-1|-1|25487.0|6655.0|6355.0|18543.0|6022.0|1334.0|6655.0|6359.0|18543.0|6022.0|1334.0|3864.0|0
24548|260000.0|1|2|1|42|-2|-2|-2|-2|-2|-2|246.0|246.0|246.0|246.0|246.0|246.0|246.0|246.0|246.0|246.0|246.0|246.0|0
2349|190000.0|1|1|2|37|0|0|0|0|0|0|98588.0|80559.0|81481.0|75853.0|68074.0|64941.0|4007.0|4051.0|5013.0|3000.0|3000.0|3500.0|0
16451|240000.0|2|1|2|28|0|0|0|0|0|0|46746.0|36935.0|29718.0|22828.0|19808.0|12606.0|1868.0|1683.0|1500.0|5000.0|2606.0|5000.0|0
3420|160000.0|2|2|2|25|0|0|0|0|0|0|45835.0|45474.0|42601.0|33581.0|29827.0|19056.0|2000.0|2000.0|1400.0|600.0|0.0|0.0|0
18102|370000.0|2|3|2|29|-1|-1|-1|-2|-2|-2|28397.0|19340.0|-400.0|-1900.0|-1900.0|-1900.0|19438.0|7.0|0.0|0.0|0.0|0.0|0
16540|200000.0|1|1|1|34|-1|-1|-1|-1|-1|2|2727.0|1332.0|2003.0|816.0|4530.0|4245.0|1332.0|2003.0|816.0|4530.0|0.0|0.0|0
28615|110000.0|2|1|2|27|0|0|0|0|0|0|110553.0|108387.0|111427.0|111697.0|111956.0|111325.0|4000.0|4800.0|4300.0|4300.0|4400.0|3874.0|1
17883|200000.0|2|2|1|27|-1|-1|-1|-1|-1|-1|14753.0|3670.0|5865.0|1303.0|4579.0|1107.0|3670.0|5865.0|1303.0|4579.0|1107.0|2109.0|0
6195|20000.0|1|2|2|32|0|0|0|-1|0|-1|14549.0|11292.0|7120.0|8115.0|2594.0|1610.0|1306.0|3045.0|10000.0|0.0|1610.0|0.0|0
18354|110000.0|2|1|2|27|0|0|0|0|0|0|101640.0|104795.0|104855.0|74737.0|76058.0|77254.0|5500.0|3900.0|3000.0|2900.0|3000.0|2800.0|0
24954|50000.0|2|2|1|49|0|0|0|0|0|0|34962.0|32275.0|31253.0|32014.0|33573.0|29645.0|1613.0|2000.0|1500.0|2000.0|1645.0|1064.0|0
7089|150000.0|2|2|1|36|0|0|0|0|0|0|137664.0|140869.0|144954.0|101342.0|80819.0|81022.0|5500.0|6704.0|3712.0|3000.0|3890.0|3500.0|0
7024|320000.0|1|1|1|46|-2|-2|-2|-2|-2|-2|2790.0|3266.0|12186.0|1403.0|24305.0|7463.0|3349.0|12253.0|3290.0|11465.0|7537.0|1966.0|0
2718|330000.0|2|1|2|33|1|-2|-2|-1|2|2|-200.0|-200.0|-200.0|150.0|150.0|350.0|0.0|0.0|350.0|0.0|200.0|0.0|0
9663|240000.0|1|2|1|37|0|0|0|0|0|0|11278.0|14070.0|15535.0|17734.0|19734.0|8561.0|3000.0|2000.0|3000.0|2000.0|2000.0|0.0|0
11918|180000.0|2|2|1|46|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
16786|30000.0|2|2|1|29|2|2|2|0|0|0|26844.0|26414.0|27189.0|28235.0|28669.0|29355.0|300.0|1500.0|1800.0|1200.0|1300.0|1200.0|0
25159|180000.0|2|2|2|26|0|0|0|0|0|0|3739.0|4889.0|7768.0|7156.0|6956.0|29402.0|3889.0|4739.0|2289.0|4289.0|26735.0|3972.0|1
7347|50000.0|2|2|1|43|0|0|0|0|0|0|35268.0|34807.0|31071.0|30258.0|29579.0|28396.0|1600.0|1400.0|1500.0|1200.0|1500.0|1200.0|0
6992|440000.0|1|1|2|30|0|0|0|0|0|0|50735.0|52938.0|54190.0|45962.0|47421.0|49512.0|3000.0|3000.0|2000.0|2150.0|3000.0|3000.0|0
28350|30000.0|1|2|2|35|0|0|0|2|2|-2|21708.0|22583.0|25067.0|23237.0|0.0|0.0|1542.0|3026.0|0.0|0.0|0.0|0.0|1
17297|160000.0|2|3|1|45|-1|-1|-2|-2|-1|0|227.0|-385.0|-379.0|-1464.0|2110.0|1462.0|280.0|6.0|75.0|3574.0|5.0|246.0|0
4286|60000.0|1|2|1|57|0|0|0|0|0|0|59617.0|47807.0|35136.0|34163.0|27197.0|26528.0|3099.0|3000.0|5005.0|2000.0|4001.0|3016.0|0
27607|100000.0|2|2|2|37|0|0|0|0|0|0|107669.0|107529.0|73323.0|51125.0|46879.0|45538.0|3536.0|2821.0|3963.0|3147.0|2670.0|725.0|0
18160|50000.0|1|2|2|23|0|0|0|0|0|-1|47038.0|51310.0|49956.0|19485.0|13925.0|15706.0|10020.0|2170.0|1200.0|4000.0|15706.0|10000.0|0
13183|220000.0|2|1|2|29|3|3|2|2|2|0|4695.0|4488.0|4283.0|5807.0|5568.0|5827.0|0.0|0.0|1587.0|0.0|500.0|586.0|1
5159|140000.0|1|2|2|44|0|0|0|0|0|0|129301.0|129885.0|131886.0|133105.0|78607.0|78773.0|6104.0|7000.0|5518.0|2933.0|3100.0|3502.0|0
25920|150000.0|2|1|1|50|-1|-1|-2|-2|-2|-2|6350.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
13881|80000.0|2|1|2|24|-2|-2|-2|-2|-2|-2|0.0|698.0|4949.0|967.0|5762.0|0.0|698.0|4949.0|967.0|5775.0|0.0|0.0|0
4532|200000.0|1|1|2|36|-1|-1|-1|-1|-1|-1|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|0
620|80000.0|2|3|1|52|1|-1|-1|-1|-1|-1|0.0|2583.0|3001.0|21306.0|5051.0|2450.0|2583.0|3001.0|21306.0|5051.0|2450.0|0.0|1
18700|270000.0|2|3|1|55|-2|-1|-1|-1|-1|-1|2039.0|7918.0|4246.0|4875.0|836.0|5949.0|7922.0|4246.0|4875.0|836.0|5949.0|1258.0|0
19441|50000.0|2|2|2|50|0|0|0|0|0|0|20001.0|15345.0|37420.0|18151.0|4823.0|6574.0|2000.0|32009.0|1500.0|1000.0|3012.0|1503.0|0
22238|500000.0|1|1|2|38|-2|-2|-2|-2|-2|-2|0.0|2326.0|1164.0|0.0|0.0|0.0|2326.0|1164.0|0.0|0.0|0.0|28666.0|1
4665|260000.0|1|2|2|34|0|0|0|0|0|0|32324.0|24103.0|20158.0|12619.0|176498.0|172274.0|1503.0|2260.0|3030.0|170039.0|6227.0|6052.0|0
12979|50000.0|2|1|2|29|0|0|2|2|0|0|15416.0|17392.0|18446.0|17852.0|18236.0|20524.0|2233.0|1639.0|0.0|672.0|2602.0|2000.0|0
25042|50000.0|2|2|2|29|2|2|2|2|2|2|30715.0|29923.0|32700.0|28768.0|29639.0|28629.0|0.0|3304.0|4.0|2230.0|0.0|2009.0|1
26083|170000.0|1|2|2|29|-1|-1|0|-1|-1|-1|3362.0|64602.0|18070.0|910.0|9080.0|4839.0|64612.0|4000.0|910.0|9080.0|4839.0|5130.0|0
3066|60000.0|1|2|1|41|0|0|0|0|0|0|95648.0|56259.0|49425.0|16941.0|13349.0|14826.0|5000.0|4731.0|2000.0|10000.0|3000.0|5000.0|0
25839|190000.0|1|1|1|50|2|2|2|2|2|2|36137.0|37143.0|38051.0|38827.0|39488.0|40208.0|1900.0|1800.0|1700.0|1600.0|1500.0|1600.0|1
23699|210000.0|2|1|1|40|0|0|0|0|0|0|47109.0|47930.0|53615.0|55117.0|57192.0|63229.0|2000.0|6500.0|3000.0|3000.0|7000.0|2500.0|0
23769|480000.0|2|1|1|38|0|0|0|0|0|0|29414.0|33482.0|37501.0|41399.0|35489.0|33081.0|5002.0|5002.0|5031.0|1006.0|986.0|986.0|0
23558|520000.0|1|2|2|32|0|0|0|0|0|0|17718.0|12490.0|7894.0|6426.0|4045.0|1806.0|1222.0|1200.0|505.0|502.0|100.0|216338.0|0
27907|360000.0|2|1|2|31|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
6144|50000.0|2|2|1|35|0|0|0|0|0|0|7378.0|7543.0|7754.0|7825.0|7132.0|7319.0|1121.0|1168.0|1075.0|218.0|1100.0|0.0|1
6432|430000.0|2|1|2|38|0|0|0|0|0|0|41092.0|43095.0|44692.0|45648.0|47884.0|136701.0|3000.0|2300.0|2000.0|3000.0|90000.0|4000.0|0
20674|170000.0|2|2|2|38|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|330.0|0.0|0.0|0.0|0.0|330.0|1290.0|1
5956|50000.0|2|2|1|52|-1|-1|-2|-2|-2|-1|600.0|972.0|0.0|0.0|0.0|6500.0|972.0|0.0|0.0|0.0|6500.0|1863.0|0
8071|180000.0|2|1|2|28|0|0|0|0|0|0|131007.0|131632.0|136239.0|138116.0|135246.0|130436.0|5000.0|7000.0|6500.0|5000.0|5000.0|5000.0|0
16922|20000.0|1|1|2|26|-1|-1|0|-1|0|0|587.0|2195.0|1758.0|3720.0|3820.0|0.0|2195.0|1500.0|3720.0|100.0|0.0|0.0|0
14533|500000.0|2|1|1|38|1|-2|-1|-1|-2|-1|0.0|0.0|2331.0|0.0|0.0|2199.0|0.0|2331.0|0.0|0.0|2199.0|0.0|0
17061|260000.0|2|4|2|30|-2|-2|-2|-2|-2|-2|5106.0|280.0|6158.0|9439.0|5492.0|397.0|280.0|6160.0|9439.0|5492.0|397.0|1790.0|0
13961|180000.0|2|2|2|36|-1|-1|-1|-2|-2|-1|802.0|2240.0|0.0|0.0|0.0|7322.0|2240.0|0.0|0.0|0.0|7322.0|2208.0|0
29740|160000.0|2|2|1|44|1|-1|0|0|0|-2|0.0|5621.0|6468.0|6600.0|0.0|0.0|5621.0|1000.0|132.0|0.0|0.0|0.0|0
6221|20000.0|2|3|1|45|-1|0|0|0|-1|-1|1649.0|2301.0|2840.0|0.0|1740.0|0.0|1071.0|1000.0|0.0|1740.0|0.0|0.0|0
9015|500000.0|2|1|1|40|-2|-2|-2|-2|-2|-2|2121.0|0.0|0.0|0.0|0.0|522.0|0.0|0.0|0.0|0.0|522.0|117.0|0
25546|20000.0|1|2|2|22|2|3|2|2|2|0|15662.0|16004.0|17046.0|16676.0|16704.0|16984.0|900.0|1600.0|200.0|600.0|700.0|2100.0|0
3836|30000.0|1|2|2|24|0|0|0|2|0|0|14597.0|15614.0|18246.0|17660.0|17768.0|18151.0|1568.0|3200.0|0.0|700.0|670.0|1500.0|1
10184|50000.0|2|2|1|47|0|0|0|0|2|2|47500.0|46937.0|44681.0|47537.0|46644.0|49765.0|2700.0|2000.0|3600.0|0.0|3890.0|0.0|0
26775|150000.0|2|2|2|27|0|0|0|0|0|0|58751.0|60163.0|62142.0|57777.0|51110.0|52284.0|3000.0|3000.0|2010.0|2000.0|2000.0|2000.0|0
9869|30000.0|2|1|2|24|2|2|2|0|0|0|31202.0|32801.0|30092.0|30148.0|30222.0|28949.0|2415.0|0.0|1045.0|915.0|1063.0|409.0|1
11727|200000.0|2|2|2|26|-1|-1|2|-1|0|-1|3374.0|4053.0|2337.0|1904.0|548.0|1403.0|4053.0|0.0|1904.0|0.0|1403.0|0.0|1
7826|80000.0|2|2|1|44|0|0|0|-2|-2|-2|40769.0|41150.0|0.0|0.0|0.0|0.0|2150.0|0.0|0.0|0.0|0.0|0.0|0
26616|10000.0|2|2|2|28|0|0|0|0|0|-1|7797.0|8893.0|9665.0|9862.0|4854.0|1430.0|1228.0|1000.0|197.0|1597.0|1430.0|1184.0|0
27870|80000.0|1|2|1|33|0|0|-1|-1|-1|0|28496.0|16984.0|1155.0|-144.0|57245.0|49947.0|1000.0|1155.0|0.0|59000.0|2061.0|1390.0|0
28231|180000.0|2|3|1|31|0|0|0|0|0|0|68450.0|69818.0|71298.0|72729.0|73627.0|75086.0|3100.0|3200.0|3210.0|2700.0|2800.0|3000.0|0
24594|400000.0|2|1|2|28|-1|0|-1|0|0|0|1416.0|1548.0|22085.0|21021.0|19761.0|12613.0|1052.0|22085.0|420.0|56.0|687.0|800.0|0
1151|40000.0|2|3|1|40|1|-1|2|2|2|-2|-531.0|2661.0|3871.0|1488.0|0.0|0.0|3383.0|2000.0|0.0|0.0|0.0|431.0|1
24506|100000.0|2|1|1|24|0|0|0|0|0|0|10376.0|36404.0|37813.0|38881.0|39634.0|40493.0|26404.0|2000.0|2001.0|1700.0|1650.0|1800.0|0
10179|20000.0|1|1|2|32|0|0|0|3|2|0|11777.0|14851.0|17575.0|17063.0|15711.0|28600.0|3276.0|3000.0|3.0|7.0|2058.0|669.0|0
997|120000.0|2|1|2|29|0|0|0|0|0|0|110488.0|107488.0|97021.0|86283.0|87345.0|81666.0|4000.0|5000.0|3000.0|3300.0|3010.0|3000.0|0
26408|260000.0|1|2|2|37|-1|-1|-1|-1|-1|-2|3000.0|150.0|-850.0|300.0|-832.0|-832.0|150.0|0.0|1000.0|0.0|0.0|0.0|0
27618|130000.0|1|2|2|32|0|0|-2|-2|-2|-2|27495.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
11547|50000.0|1|2|1|48|2|0|0|0|0|0|79262.0|40931.0|40892.0|41612.0|18825.0|18019.0|3278.0|1880.0|1650.0|10000.0|1000.0|700.0|1
16322|410000.0|2|1|1|35|-1|-1|-2|-2|-2|-1|99687.0|0.0|0.0|0.0|0.0|18000.0|0.0|0.0|0.0|0.0|18000.0|0.0|0
20555|230000.0|1|3|2|29|1|2|2|2|2|2|237332.0|236068.0|236702.0|236309.0|237399.0|229421.0|8000.0|10000.0|9000.0|9000.0|0.0|9100.0|0
14337|50000.0|1|1|1|48|0|0|0|0|0|0|48096.0|49267.0|48078.0|25869.0|22647.0|2875.0|2300.0|2000.0|1600.0|100.0|250.0|104.0|0
1594|20000.0|2|2|2|27|0|0|0|0|2|0|8879.0|10222.0|10940.0|12825.0|12331.0|12984.0|1500.0|1188.0|2073.0|0.0|1000.0|3390.0|0
7200|170000.0|2|2|2|37|-1|-1|0|0|0|0|1499.0|53705.0|110465.0|110503.0|110776.0|111080.0|53705.0|60000.0|3908.0|4000.0|4010.0|5510.0|0
11607|250000.0|1|1|1|48|0|-1|-1|-1|0|-1|205323.0|5317.0|4898.0|19351.0|4858.0|6973.0|10021.0|5033.0|19619.0|4874.0|7050.0|12073.0|1
15499|190000.0|1|1|2|32|0|0|2|0|0|0|5484.0|6192.0|4988.0|3440.0|3341.0|3228.0|2450.0|0.0|200.0|1000.0|1000.0|1000.0|0
9427|200000.0|2|4|1|44|-2|-2|-2|-2|-2|-2|0.0|1904.0|0.0|0.0|0.0|2206.0|1904.0|0.0|0.0|0.0|2206.0|686.0|0
25741|70000.0|2|1|2|32|2|0|0|0|0|0|34640.0|35757.0|37175.0|38254.0|39017.0|39834.0|2000.0|2000.0|1700.0|1400.0|1446.0|1500.0|1
19369|220000.0|2|2|2|47|0|0|0|0|0|0|103078.0|111729.0|115173.0|116513.0|119370.0|121516.0|10000.0|6500.0|5000.0|5000.0|5000.0|5000.0|0
23171|20000.0|1|2|1|56|3|2|2|2|2|2|17740.0|17166.0|19148.0|18542.0|20122.0|19400.0|0.0|2273.0|0.0|1882.0|0.0|0.0|1
