CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_4|PAY_5|PAY_6|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
16884|110000.0|2|1|2|23|0|0|0|78997.0|71276.0|68385.0|62475.0|2000.0|3000.0|2500.0|2310.0
7484|130000.0|2|1|2|24|0|0|0|81315.0|75538.0|77172.0|79442.0|4000.0|3500.0|3500.0|3500.0
27658|60000.0|2|2|2|25|0|0|0|37220.0|38253.0|39369.0|36592.0|2000.0|2000.0|1400.0|1400.0
18170|250000.0|2|1|2|35|0|0|0|31217.0|25231.0|17009.0|4553.0|560.0|4875.0|400.0|0.0
19782|180000.0|1|2|1|40|0|0|0|49475.0|50840.0|50090.0|48345.0|2000.0|2000.0|2000.0|2000.0
28358|100000.0|1|2|1|46|-1|-1|-2|1494.0|2200.0|0.0|0.0|2506.0|0.0|0.0|0.0
3694|350000.0|2|1|1|41|-2|-2|-2|3101.0|17321.0|-22.0|4443.0|17414.0|0.0|4465.0|9434.0
12614|90000.0|2|2|2|24|0|0|0|75808.0|63362.0|65300.0|67248.0|3000.0|3000.0|3000.0|5000.0
21332|290000.0|2|1|1|30|0|0|0|49979.0|36439.0|33231.0|32131.0|1532.0|987.0|1002.0|1035.0
5373|280000.0|2|2|1|52|0|0|0|50108.0|49425.0|48977.0|48459.0|1370.0|1407.0|1359.0|1381.0
21736|240000.0|2|1|2|28|0|0|0|204712.0|205344.0|152992.0|140128.0|8400.0|6000.0|5200.0|5000.0
14392|430000.0|1|2|2|42|0|0|0|45441.0|39174.0|28261.0|25411.0|1161.0|1943.0|995.0|606.0
21861|90000.0|2|1|2|24|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1864|100000.0|2|1|2|25|0|0|0|14378.0|14838.0|15447.0|16539.0|1000.0|1000.0|1500.0|0.0
15771|50000.0|1|3|2|26|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
219|200000.0|2|2|1|36|-2|-2|-2|3578.0|0.0|0.0|0.0|0.0|0.0|0.0|3832.0
25489|100000.0|2|3|2|27|0|0|0|61119.0|58535.0|54224.0|51204.0|2700.0|2000.0|1844.0|1709.0
13758|160000.0|2|3|1|30|-1|-1|-1|3300.0|10770.0|11800.0|10043.0|10770.0|11800.0|10043.0|5325.0
27981|240000.0|2|2|2|36|0|0|0|242629.0|239438.0|203445.0|203585.0|9419.0|7461.0|7601.0|7501.0
4583|100000.0|2|1|1|34|-2|-2|-1|0.0|0.0|0.0|315.0|0.0|0.0|315.0|165.0
15534|130000.0|2|2|1|29|2|2|2|89895.0|87577.0|93136.0|91551.0|0.0|7000.0|0.0|7200.0
12583|60000.0|1|3|1|38|2|0|0|25086.0|24404.0|25212.0|28147.0|0.0|1500.0|3500.0|2600.0
29657|10000.0|2|1|2|22|0|0|0|10228.0|10432.0|9839.0|9859.0|357.0|501.0|429.0|196.0
24675|20000.0|1|1|2|42|-2|-2|-1|0.0|0.0|0.0|1000.0|0.0|0.0|1000.0|8024.0
13556|200000.0|2|2|1|38|-1|-1|0|1520.0|413.0|150.0|150.0|413.0|300.0|0.0|1638.0
5975|230000.0|2|3|1|37|-2|-1|-1|0.0|0.0|2533.0|0.0|0.0|2533.0|0.0|500.0
20165|50000.0|2|3|1|24|0|0|0|49551.0|49800.0|20000.0|0.0|1470.0|400.0|0.0|0.0
1797|180000.0|1|1|1|50|0|0|0|180769.0|141352.0|142078.0|141695.0|4856.0|4990.0|5133.0|5002.0
29470|30000.0|2|2|2|22|0|0|0|29183.0|28983.0|13100.0|0.0|0.0|500.0|0.0|0.0
24451|360000.0|1|6|1|66|-1|-1|-1|4040.0|151858.0|48580.0|1451.0|152618.0|48822.0|1451.0|171944.0
7694|230000.0|1|1|2|39|2|-1|-1|517.0|53.0|603.0|10141.0|0.0|700.0|10200.0|5200.0
21620|200000.0|1|1|2|40|-1|-1|-1|2775.0|22813.0|10526.0|326.0|22813.0|10526.0|326.0|573.0
26066|80000.0|2|3|1|35|2|2|0|73788.0|74463.0|72834.0|74190.0|2790.0|0.0|3043.0|2625.0
21633|180000.0|2|2|1|32|0|0|0|56810.0|63562.0|41150.0|0.0|8000.0|3000.0|0.0|0.0
19962|160000.0|2|1|1|34|-1|0|-1|-1027.0|603.0|277.0|1451.0|1630.0|0.0|1500.0|0.0
1899|130000.0|1|3|3|52|0|0|0|58860.0|45207.0|41556.0|42455.0|2000.0|2000.0|1590.0|2000.0
27657|150000.0|2|2|2|27|0|0|0|134382.0|134593.0|91112.0|68482.0|4749.0|3304.0|2285.0|700.0
9872|30000.0|2|2|2|24|0|0|0|30411.0|28805.0|26895.0|27162.0|4006.0|2000.0|1000.0|1500.0
4641|420000.0|2|1|1|47|0|0|0|53697.0|50081.0|44875.0|42691.0|1563.0|1594.0|1454.0|1535.0
8533|400000.0|2|1|1|32|-2|-2|-1|2651.0|0.0|644.0|636.0|0.0|644.0|636.0|572.0
6206|490000.0|2|2|2|28|0|0|0|52074.0|118595.0|93461.0|86682.0|88595.0|3203.0|3142.0|3166.0
15760|80000.0|1|3|2|35|0|0|0|84147.0|59671.0|80941.0|27436.0|2400.0|43532.0|1511.0|1200.0
1075|50000.0|2|2|2|27|2|2|2|43264.0|43751.0|44731.0|45770.0|1500.0|2000.0|1900.0|1900.0
26571|320000.0|2|1|2|35|0|0|0|223284.0|98028.0|102498.0|80469.0|5000.0|6000.0|5000.0|5000.0
3402|360000.0|1|1|2|35|-1|-1|-1|15687.0|38750.0|15802.0|15730.0|38944.0|15881.0|15809.0|30594.0
11963|100000.0|2|2|1|58|0|0|0|87095.0|88357.0|77155.0|80108.0|2839.0|3000.0|4000.0|2000.0
26660|90000.0|2|1|2|30|2|2|2|16846.0|20559.0|19933.0|21454.0|4000.0|0.0|2000.0|0.0
16444|200000.0|1|1|1|46|2|2|2|66872.0|65199.0|79104.0|80692.0|0.0|15000.0|3000.0|3000.0
21583|150000.0|1|2|1|51|0|2|2|17491.0|24882.0|25229.0|24688.0|7720.0|1051.0|0.0|1987.0
18854|90000.0|2|2|2|40|-2|-2|-1|59483.0|3065.0|854.0|2328.0|26665.0|854.0|2334.0|10825.0
27448|260000.0|2|2|2|28|-1|-1|-1|10500.0|10500.0|10500.0|10500.0|10500.0|10500.0|10500.0|10500.0
24214|70000.0|2|1|2|22|0|0|0|28867.0|29766.0|26522.0|27584.0|1360.0|960.0|1500.0|1000.0
14258|20000.0|1|3|2|27|0|-1|2|38730.0|-210.0|690.0|150.0|400.0|1290.0|0.0|780.0
24157|100000.0|1|2|1|24|2|2|2|13427.0|13609.0|14683.0|15001.0|700.0|1300.0|700.0|700.0
7477|20000.0|1|2|2|43|0|0|0|15852.0|16862.0|17197.0|17558.0|1279.0|614.0|637.0|2350.0
7991|340000.0|2|1|1|38|0|0|-1|10780.0|8201.0|7675.0|5653.0|0.0|2000.0|5653.0|1976.0
8719|10000.0|1|3|2|35|0|0|0|9864.0|9673.0|9414.0|9156.0|310.0|316.0|1000.0|2000.0
17323|140000.0|2|1|2|31|0|0|0|5233.0|6206.0|7140.0|8161.0|1100.0|1000.0|1100.0|1000.0
24442|170000.0|2|2|2|56|-1|-1|-1|451.0|0.0|424.0|1482.0|0.0|424.0|1482.0|688.0
11898|210000.0|1|1|2|41|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23249|140000.0|1|1|2|27|0|0|0|13919.0|14019.0|4347.0|4729.0|300.0|500.0|4000.0|6000.0
6661|270000.0|2|2|1|33|-1|-1|0|3567.0|1556.0|7952.0|10794.0|1556.0|7952.0|4000.0|2000.0
22001|80000.0|2|2|2|26|0|0|0|79332.0|80969.0|79144.0|79023.0|4000.0|3000.0|3300.0|3050.0
18179|50000.0|2|2|1|46|-1|-1|-1|3220.0|6592.0|5085.0|1050.0|6621.0|5396.0|1050.0|0.0
8863|430000.0|2|2|1|42|2|2|2|300873.0|294527.0|308523.0|318274.0|0.0|19000.0|15000.0|0.0
16473|50000.0|2|2|1|35|0|0|0|43157.0|14510.0|14963.0|16580.0|2000.0|500.0|2000.0|5000.0
25326|240000.0|1|2|1|47|2|0|0|136232.0|132569.0|135007.0|34036.0|0.0|5806.0|2198.0|1207.0
24485|60000.0|2|3|1|41|0|0|0|55953.0|55562.0|55063.0|54819.0|2700.0|2500.0|2300.0|3000.0
14340|60000.0|2|2|2|27|3|2|2|42025.0|41067.0|40109.0|42695.0|0.0|0.0|3400.0|1800.0
4420|230000.0|1|1|1|38|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22547|300000.0|1|2|1|30|-1|-1|-1|165.0|165.0|1759.0|1394.0|165.0|1759.0|1394.0|1790.0
12183|420000.0|2|1|1|34|-1|0|-1|2940.0|3160.0|4160.0|883.0|3160.0|1000.0|883.0|28000.0
27058|180000.0|2|2|1|34|-2|-2|-2|9333.0|26656.0|274.0|1624.0|26656.0|274.0|1624.0|274.0
6596|90000.0|2|3|2|23|0|-1|-1|11036.0|29836.0|986.0|21615.0|19836.0|986.0|21615.0|5885.0
7262|100000.0|1|2|2|50|0|0|-2|44591.0|8910.0|0.0|0.0|0.0|0.0|0.0|0.0
28409|140000.0|2|2|1|34|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
14776|450000.0|2|1|2|36|-1|-2|-2|200.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23503|20000.0|1|2|2|36|-1|-1|-1|9066.0|309.0|3019.0|16496.0|309.0|3100.0|16890.0|500.0
21539|100000.0|2|1|2|28|0|0|0|84401.0|85786.0|65345.0|67205.0|4200.0|3000.0|3000.0|3000.0
25799|100000.0|1|2|2|30|-2|-2|-2|0.0|0.0|1756.0|0.0|0.0|1756.0|0.0|0.0
23439|300000.0|2|1|2|33|0|0|0|61577.0|62169.0|63374.0|59865.0|2300.0|2203.0|1858.0|1815.0
24636|50000.0|1|2|1|33|0|0|0|25692.0|24336.0|20243.0|18995.0|1410.0|1000.0|1000.0|1000.0
4597|100000.0|2|1|1|38|-1|-1|2|0.0|53.0|4009.0|316.0|53.0|4328.0|0.0|10401.0
3498|20000.0|2|2|1|46|2|0|0|13169.0|13656.0|14430.0|14200.0|1000.0|1000.0|0.0|8119.0
21288|370000.0|1|2|1|39|2|-1|-1|3677.0|1746.0|1746.0|1746.0|0.0|1746.0|1746.0|1746.0
4280|500000.0|2|1|2|44|-2|-2|-2|3981.0|0.0|3672.0|7617.0|0.0|3672.0|7617.0|2691.0
9993|400000.0|2|2|1|48|0|0|0|317661.0|319004.0|316611.0|314106.0|13000.0|12055.0|13368.0|12000.0
14661|300000.0|1|1|1|38|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
324|140000.0|1|1|2|43|0|0|0|135784.0|136258.0|137747.0|138593.0|6000.0|6000.0|6000.0|5200.0
10627|20000.0|1|3|3|46|0|-1|-1|20310.0|15617.0|219.0|1205.0|1020.0|219.0|1205.0|109.0
6153|260000.0|1|2|1|28|0|0|0|211483.0|153072.0|156149.0|144646.0|6000.0|5576.0|6000.0|6200.0
13503|170000.0|1|2|1|48|0|0|0|97322.0|99419.0|101590.0|111679.0|3716.0|3934.0|12030.0|0.0
15860|30000.0|2|2|1|24|0|0|0|28301.0|31072.0|24147.0|4007.0|3561.0|483.0|80.0|0.0
12960|90000.0|2|2|1|35|0|0|0|37433.0|38507.0|39468.0|40183.0|1700.0|1600.0|1500.0|4000.0
991|200000.0|2|1|1|32|0|0|-1|24718.0|25213.0|68126.0|9636.0|15000.0|10000.0|10000.0|10000.0
9448|200000.0|2|1|2|25|-1|-1|-1|610.0|5130.0|12050.0|4970.0|5130.0|12050.0|4970.0|8888.0
5273|230000.0|2|2|1|35|-1|-1|0|13375.0|-10.0|8808.0|6632.0|0.0|8818.0|4.0|28.0
20085|80000.0|2|1|2|23|0|0|0|57806.0|37642.0|46235.0|47110.0|956.0|40000.0|1800.0|1700.0
29526|150000.0|1|1|1|40|-1|0|0|1003.0|35206.0|36003.0|16854.0|35206.0|2000.0|18158.0|189000.0
6304|60000.0|1|2|2|24|0|0|0|46576.0|41376.0|36959.0|35508.0|3004.0|3000.0|3000.0|3000.0
7291|200000.0|2|1|2|29|0|0|0|190977.0|193800.0|190936.0|186183.0|6000.0|6000.0|5400.0|5400.0
9099|360000.0|1|1|2|37|-1|-1|-1|1070.0|-10.0|2107.0|627.0|0.0|2117.0|630.0|375.0
21488|150000.0|2|2|2|28|0|0|0|45569.0|46533.0|47653.0|49729.0|2000.0|2000.0|3000.0|2000.0
13511|50000.0|2|2|2|42|0|-1|-1|49611.0|2190.0|19769.0|19335.0|248.0|20787.0|21402.0|522.0
1484|50000.0|1|2|2|24|0|0|0|3865.0|7476.0|8384.0|8085.0|3666.0|2477.0|1306.0|1000.0
18181|20000.0|1|2|2|22|2|0|0|9992.0|10526.0|11049.0|11865.0|1000.0|1000.0|1000.0|1000.0
14537|250000.0|2|2|2|31|0|0|0|46332.0|40974.0|26683.0|26887.0|2000.0|2000.0|2000.0|3000.0
15252|310000.0|2|3|1|31|0|0|0|140681.0|104855.0|77242.0|74165.0|5017.0|3000.0|4000.0|3000.0
11969|110000.0|1|2|2|26|0|0|2|37086.0|37967.0|40551.0|39749.0|1500.0|3200.0|0.0|1500.0
6768|220000.0|2|1|1|32|2|2|2|211340.0|209612.0|219064.0|222672.0|3200.0|13000.0|7500.0|0.0
24150|100000.0|1|1|2|25|0|0|0|22577.0|21037.0|22373.0|23352.0|1000.0|2000.0|1500.0|1000.0
17572|50000.0|2|2|2|23|2|2|0|44804.0|44800.0|43576.0|44315.0|2001.0|1.0|2001.0|2001.0
25838|50000.0|1|3|1|29|-1|-1|-1|9660.0|880.0|990.0|780.0|880.0|990.0|780.0|0.0
18867|140000.0|2|1|2|29|0|0|0|20354.0|23409.0|26440.0|28507.0|3409.0|3440.0|2507.0|4572.0
24304|310000.0|1|1|1|43|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
16680|50000.0|1|2|2|25|0|0|0|48468.0|42840.0|30378.0|29706.0|2070.0|1266.0|2000.0|1068.0
28912|460000.0|2|1|1|34|0|0|0|15418.0|22465.0|25546.0|36452.0|8000.0|4000.0|16000.0|6000.0
4084|90000.0|2|3|1|40|0|0|0|90720.0|82735.0|50185.0|50563.0|3534.0|2000.0|1820.0|2200.0
1660|50000.0|1|2|2|40|0|0|0|49754.0|19169.0|19480.0|19569.0|1000.0|1000.0|800.0|700.0
16858|90000.0|2|2|2|24|0|0|0|26046.0|10689.0|12455.0|15181.0|5000.0|5249.0|9932.0|0.0
6910|240000.0|1|2|1|34|0|0|0|206312.0|205804.0|122740.0|137740.0|6000.0|3000.0|15000.0|45.0
3948|80000.0|2|2|2|48|2|0|0|57488.0|47846.0|48464.0|48940.0|0.0|1787.0|1700.0|1500.0
18905|50000.0|1|1|2|25|0|0|2|21241.0|21788.0|23281.0|22756.0|900.0|2000.0|0.0|1000.0
24008|130000.0|2|2|2|27|0|0|0|2898.0|4728.0|5149.0|5561.0|1900.0|500.0|500.0|1000.0
14450|150000.0|2|4|3|49|-1|0|-1|3960.0|10410.0|2361.0|2868.0|10426.0|0.0|2868.0|4384.0
6812|450000.0|1|1|1|40|0|0|0|6576.0|9133.0|6918.0|12382.0|6918.0|4351.0|8161.0|0.0
370|50000.0|2|2|1|24|0|0|2|33441.0|32697.0|33693.0|33029.0|1500.0|3000.0|1500.0|9.0
27621|210000.0|2|1|1|46|0|0|0|108775.0|107090.0|104037.0|101337.0|3792.0|3657.0|3631.0|3500.0
29011|50000.0|2|3|1|44|0|0|0|47435.0|48290.0|49257.0|49345.0|1720.0|1687.0|1732.0|2007.0
18749|240000.0|1|2|2|43|-1|-1|-1|291.0|291.0|291.0|291.0|291.0|291.0|291.0|291.0
16180|400000.0|2|3|1|30|0|0|0|355718.0|298654.0|263190.0|202907.0|10900.0|10063.0|7708.0|5394.0
4972|100000.0|2|2|2|24|0|0|0|81265.0|83012.0|84933.0|94362.0|3100.0|3300.0|11000.0|0.0
11754|210000.0|2|1|2|29|-2|-2|-2|-3.0|-3.0|650.0|1850.0|0.0|653.0|1859.0|1411.0
11054|50000.0|1|2|2|27|-1|2|0|37800.0|51457.0|50463.0|41758.0|51457.0|0.0|1642.0|1538.0
8862|50000.0|2|1|2|25|-1|-1|-2|15590.0|10610.0|0.0|0.0|10610.0|0.0|0.0|0.0
25383|80000.0|1|2|2|31|0|0|0|72368.0|77505.0|78845.0|74182.0|7000.0|3100.0|3000.0|3000.0
2770|200000.0|1|1|2|29|0|0|-1|1167.0|778.0|389.0|389.0|1.0|1.0|390.0|778.0
23228|200000.0|1|1|2|31|0|0|0|186292.0|133345.0|133634.0|133990.0|4715.0|4804.0|5141.0|5300.0
1172|320000.0|1|2|1|42|-2|-2|-2|0.0|2000.0|700.0|760.0|2000.0|700.0|760.0|810.0
16789|60000.0|2|1|2|30|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3789.0
8183|170000.0|2|1|2|25|-1|0|0|3653.0|32511.0|24814.0|25293.0|32517.0|1023.0|10000.0|5000.0
6550|400000.0|1|1|2|41|-1|0|-1|5300.0|6534.0|5222.0|500.0|6534.0|0.0|500.0|360.0
4504|180000.0|2|1|2|25|0|0|0|51935.0|47383.0|32876.0|28915.0|1271.0|926.0|876.0|3004.0
12772|20000.0|1|2|2|23|-1|0|-1|5677.0|688.0|1688.0|61.0|1237.0|1000.0|61.0|0.0
21638|100000.0|1|1|1|45|0|0|0|44601.0|45598.0|46752.0|48008.0|2000.0|2000.0|2010.0|2006.0
23169|180000.0|2|3|0|36|-1|-1|-1|326.0|326.0|326.0|326.0|326.0|326.0|326.0|326.0
8771|60000.0|1|1|2|25|0|0|0|16150.0|17870.0|19571.0|21235.0|2000.0|2000.0|2000.0|1000.0
14591|180000.0|2|2|1|27|0|0|0|120264.0|124203.0|125702.0|128734.0|6000.0|5000.0|5000.0|10000.0
12371|180000.0|1|1|2|34|-1|-1|-1|3762.0|5231.0|2092.0|3395.0|5254.0|2098.0|3403.0|215.0
21061|270000.0|1|1|2|32|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
12227|420000.0|2|1|1|30|-1|-1|-1|15068.0|37435.0|-1896.0|18995.0|37435.0|287.0|25087.0|3046.0
29171|150000.0|2|3|1|25|0|0|0|24823.0|22908.0|19325.0|12854.0|5000.0|3000.0|257.0|40825.0
3870|360000.0|2|1|2|30|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
4829|250000.0|1|2|2|31|0|0|0|194318.0|181608.0|172922.0|175302.0|7200.0|6000.0|6303.0|7013.0
14354|50000.0|2|3|1|52|0|0|0|14149.0|15162.0|15463.0|15788.0|1252.0|553.0|574.0|747.0
7359|30000.0|1|3|2|38|0|0|0|16130.0|16462.0|16808.0|17140.0|600.0|611.0|612.0|1000.0
321|160000.0|2|1|2|27|0|0|0|125319.0|125283.0|124170.0|125140.0|5900.0|4300.0|4600.0|4400.0
4304|310000.0|2|1|1|37|-1|0|-1|26863.0|7443.0|4221.0|8172.0|7443.0|0.0|8172.0|31362.0
13792|200000.0|1|1|2|33|0|0|0|67627.0|68085.0|69445.0|71242.0|2414.0|2434.0|2863.0|3000.0
11980|450000.0|2|1|1|29|0|0|0|62223.0|65522.0|61413.0|63547.0|10179.0|10013.0|5183.0|5000.0
14094|50000.0|2|1|2|22|0|0|0|7737.0|3406.0|1470.0|1500.0|2500.0|0.0|30.0|0.0
663|170000.0|2|1|2|26|-1|-1|-1|3732.0|3732.0|4239.0|3910.0|3732.0|4239.0|3910.0|4146.0
6240|60000.0|2|3|1|47|0|0|0|36032.0|37431.0|37863.0|38954.0|2000.0|1354.0|1700.0|1010.0
29770|60000.0|2|1|2|24|0|0|0|58533.0|59349.0|55302.0|56563.0|2400.0|2100.0|2181.0|2213.0
28620|150000.0|2|1|2|27|0|0|0|65366.0|62283.0|60942.0|55878.0|3759.0|7022.0|20000.0|10000.0
15349|310000.0|2|1|2|35|0|0|0|278488.0|256962.0|262381.0|278117.0|9500.0|9700.0|20200.0|11000.0
26507|30000.0|2|2|2|21|0|0|-2|2023.0|1163.0|0.0|0.0|23.0|0.0|0.0|0.0
275|20000.0|2|2|2|22|0|0|0|19762.0|19807.0|19830.0|20347.0|637.0|700.0|827.0|357.0
4869|150000.0|1|1|2|42|0|0|0|75423.0|70034.0|44311.0|20056.0|2046.0|4311.0|5056.0|1169.0
657|140000.0|2|2|2|38|0|0|2|130305.0|79775.0|74462.0|74954.0|3000.0|5417.0|0.0|500.0
11279|360000.0|2|1|2|56|-2|-2|-2|0.0|0.0|0.0|2628.0|0.0|0.0|2628.0|163.0
12660|20000.0|2|1|2|23|0|0|0|10015.0|9195.0|9539.0|9574.0|329.0|492.0|342.0|354.0
8457|450000.0|2|2|1|33|-2|-2|-2|326.0|4007.0|0.0|0.0|4007.0|0.0|0.0|0.0
21695|200000.0|2|1|1|34|-2|-2|-2|10430.0|3576.0|2522.0|934.0|3576.0|2522.0|934.0|7764.0
17218|100000.0|2|2|2|24|-2|-2|-1|0.0|0.0|0.0|150.0|0.0|0.0|150.0|477.0
25461|360000.0|2|1|2|34|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
12613|20000.0|2|1|2|21|0|0|-1|13937.0|9429.0|1393.0|2055.0|1567.0|162.0|2055.0|0.0
6310|190000.0|1|2|2|32|2|0|0|10060.0|10633.0|11197.0|11907.0|1000.0|1000.0|1000.0|1000.0
6439|120000.0|1|2|2|38|0|0|0|111003.0|84840.0|86954.0|83448.0|3000.0|3500.0|3000.0|82000.0
11201|130000.0|2|2|1|35|0|0|0|128231.0|127677.0|125675.0|127318.0|6201.0|5000.0|5500.0|5100.0
2849|140000.0|2|1|2|27|0|0|0|132554.0|268084.0|137061.0|129250.0|5000.0|5000.0|5568.0|3600.0
10029|240000.0|2|3|1|33|0|-1|0|30098.0|366.0|725.0|2576.0|7.0|725.0|2217.0|158215.0
3142|240000.0|2|1|2|30|-1|-1|-1|20517.0|0.0|11423.0|0.0|0.0|11423.0|0.0|0.0
1393|50000.0|1|2|2|31|-1|0|0|17187.0|6377.0|6370.0|1910.0|10000.0|6000.0|0.0|3000.0
10891|100000.0|2|1|2|26|0|0|0|102093.0|97701.0|99322.0|98787.0|4000.0|3800.0|3710.0|4100.0
12674|500000.0|1|1|2|29|-1|0|-1|23721.0|20799.0|34132.0|56917.0|20886.0|28032.0|57196.0|49720.0
5514|50000.0|2|2|1|41|0|0|0|27741.0|27982.0|28589.0|29157.0|1001.0|1057.0|1063.0|5699.0
16336|200000.0|1|2|2|27|0|0|2|181089.0|183180.0|192223.0|189681.0|6600.0|12000.0|0.0|6054.0
20613|50000.0|2|3|2|23|0|0|2|7887.0|8898.0|9565.0|9267.0|1149.0|816.0|0.0|1710.0
4135|20000.0|1|3|2|26|0|0|0|16985.0|19985.0|9421.0|9764.0|3000.0|1000.0|500.0|1000.0
4240|20000.0|1|2|2|25|2|0|0|16668.0|16105.0|16496.0|16872.0|0.0|800.0|800.0|800.0
27247|240000.0|2|2|1|55|0|2|0|75959.0|80473.0|78883.0|80625.0|6100.0|0.0|2900.0|3000.0
17608|230000.0|2|5|2|45|0|0|0|149338.0|152555.0|155934.0|159332.0|5700.0|6000.0|6000.0|6000.0
16513|160000.0|1|2|1|52|-1|2|-1|390.0|1080.0|540.0|390.0|1080.0|0.0|390.0|390.0
7705|200000.0|2|2|1|50|0|-1|0|7428.0|10234.0|5380.0|7532.0|10249.0|5380.0|5000.0|2261.0
19679|50000.0|2|2|1|54|0|0|-1|6515.0|2315.0|1817.0|2081.0|46.0|36.0|2081.0|2270.0
11967|30000.0|2|2|1|39|-1|-1|-1|2300.0|0.0|780.0|0.0|0.0|780.0|0.0|0.0
6832|260000.0|1|2|2|34|0|0|0|59635.0|63624.0|67563.0|69812.0|5000.0|5000.0|5000.0|10000.0
6750|20000.0|1|2|2|23|0|0|0|12207.0|14402.0|16399.0|20929.0|2402.0|2399.0|5000.0|0.0
8868|50000.0|1|1|2|26|-1|-1|-1|138.0|1022.0|316.0|450.0|1200.0|600.0|600.0|600.0
24360|30000.0|2|1|2|27|2|2|2|14371.0|13843.0|15611.0|15221.0|0.0|2000.0|0.0|1000.0
28992|430000.0|1|1|1|34|-2|-2|-2|-525.0|-868.0|-1211.0|-1840.0|0.0|0.0|290.0|2512.0
23755|500000.0|2|2|1|32|0|0|0|9487.0|12641.0|14778.0|10665.0|6000.0|4000.0|3000.0|23000.0
21127|160000.0|2|1|2|31|-1|-2|-2|500.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
26174|70000.0|2|3|1|39|0|0|2|129498.0|131216.0|136744.0|133413.0|6000.0|9200.0|0.0|4859.0
19591|230000.0|2|1|2|27|0|0|0|70299.0|40299.0|33112.0|18009.0|1284.0|1000.0|1000.0|1000.0
1336|80000.0|1|2|1|40|0|0|0|5741.0|6143.0|7039.0|26799.0|500.0|1000.0|20000.0|1500.0
26190|50000.0|1|2|2|26|2|2|2|34154.0|33311.0|35246.0|34548.0|0.0|2800.0|0.0|3100.0
5139|340000.0|2|2|1|37|-1|0|-1|1256.0|845.0|2149.0|696.0|845.0|2000.0|696.0|696.0
20304|70000.0|1|2|2|29|2|0|0|61926.0|60332.0|61658.0|65561.0|0.0|2300.0|4950.0|2700.0
3740|20000.0|1|1|2|36|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7997|140000.0|2|2|2|28|0|0|0|133763.0|133195.0|101298.0|101601.0|4225.0|3800.0|3816.0|4000.0
17589|250000.0|2|1|2|35|0|0|0|63462.0|45710.0|43537.0|38367.0|1566.0|1582.0|1318.0|1630.0
27212|180000.0|1|1|1|49|0|0|0|67722.0|70970.0|72670.0|76444.0|5000.0|3000.0|5000.0|5000.0
3418|500000.0|1|1|1|33|-2|-1|0|-110.0|-310.0|82690.0|84529.0|0.0|83000.0|3000.0|4561.0
4342|210000.0|2|3|1|33|0|0|0|105606.0|94344.0|82676.0|73154.0|4340.0|2880.0|2650.0|2000.0
8003|240000.0|2|1|2|35|0|0|0|87475.0|89253.0|91128.0|127950.0|2817.0|2928.0|37950.0|4303.0
7893|390000.0|1|5|2|29|0|0|0|395333.0|367400.0|304990.0|304303.0|14411.0|76000.0|15000.0|13000.0
4501|50000.0|2|1|1|25|0|0|0|46677.0|44982.0|21399.0|20859.0|1000.0|761.0|800.0|704.0
15583|290000.0|1|1|2|34|-1|-1|-1|-1001.0|3999.0|0.0|4483.0|5000.0|0.0|4483.0|1209.0
6115|150000.0|2|2|2|38|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
821|80000.0|2|2|1|23|0|0|0|47160.0|32382.0|8706.0|3876.0|4360.0|2000.0|1000.0|2057.0
26436|10000.0|2|3|1|51|0|2|2|3499.0|4441.0|4233.0|5566.0|1000.0|0.0|2000.0|1170.0
10647|20000.0|2|2|2|23|0|0|0|18141.0|18239.0|18302.0|18337.0|1000.0|663.0|654.0|651.0
11185|280000.0|1|2|1|40|0|0|0|191098.0|160149.0|154421.0|156022.0|6000.0|5000.0|10000.0|5000.0
17962|230000.0|2|4|2|34|-1|-1|-1|159.0|1772.0|28704.0|19474.0|1778.0|28704.0|19474.0|650.0
6728|80000.0|2|3|1|33|0|0|0|74383.0|48315.0|48831.0|48950.0|2980.0|2000.0|1903.0|1851.0
