CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
9889|50000.0|2|2|1|44|0|0|0|0|20179.0|21190.0|21838.0|22485.0|23110.0|1352.0|1000.0|1000.0|1000.0|1000.0
9496|20000.0|2|2|1|42|0|3|2|2|13045.0|16024.0|15420.0|13929.0|11307.0|3203.0|0.0|1000.0|0.0|2000.0
26240|140000.0|1|1|2|27|-1|-1|-1|-1|15680.0|3400.0|3218.0|16478.0|4078.0|4000.0|3218.0|17000.0|4500.0|4448.0
4537|20000.0|1|2|2|25|2|0|0|0|20005.0|19331.0|19333.0|17363.0|16314.0|0.0|500.0|715.0|326.0|0.0
21030|100000.0|1|3|1|49|0|0|0|0|86232.0|83745.0|79107.0|63811.0|48863.0|5000.0|3000.0|3000.0|1732.0|4700.0
28462|300000.0|1|2|1|35|0|0|0|0|239798.0|242518.0|224580.0|179060.0|154320.0|10000.0|8000.0|8000.0|10000.0|3632.0
19629|160000.0|1|2|1|28|2|2|0|0|66965.0|67648.0|66020.0|67386.0|68336.0|2311.0|0.0|2377.0|2000.0|1881.0
29191|70000.0|1|2|1|39|0|0|0|0|7292.0|8663.0|9018.0|9222.0|9568.0|1500.0|500.0|500.0|500.0|1000.0
25486|290000.0|2|1|2|37|-1|-1|-1|-1|0.0|3155.0|0.0|2359.0|0.0|3155.0|0.0|2359.0|0.0|0.0
21082|220000.0|1|2|1|36|0|0|0|0|114959.0|110700.0|58674.0|50247.0|85500.0|20010.0|2481.0|20000.0|55827.0|34675.0
27982|90000.0|2|2|2|33|0|0|2|2|59814.0|61816.0|65180.0|63979.0|63733.0|3000.0|5010.0|0.0|5000.0|0.0
13146|60000.0|2|3|2|43|0|0|-1|0|61322.0|56414.0|47643.0|28208.0|27570.0|2507.0|1000.0|28512.0|994.0|999.0
21875|90000.0|1|2|1|39|0|0|0|0|21956.0|23280.0|23812.0|24377.0|24821.0|2000.0|1220.0|1100.0|1000.0|1100.0
25883|260000.0|2|1|2|28|0|0|0|0|66283.0|67341.0|54725.0|36117.0|35144.0|3002.0|2000.0|2000.0|2464.0|1000.0
21939|30000.0|2|1|2|22|2|2|2|2|20986.0|20808.0|18908.0|19556.0|19148.0|1300.0|0.0|2300.0|0.0|900.0
8094|30000.0|2|1|2|23|0|2|2|2|27368.0|30475.0|27808.0|31208.0|30582.0|5026.0|0.0|4000.0|0.0|1500.0
13052|100000.0|1|1|2|26|-1|-1|-1|-1|390.0|508.0|0.0|4580.0|2274.0|508.0|0.0|4580.0|2274.0|0.0
25639|10000.0|2|2|2|22|-2|-2|-2|-2|0.0|0.0|-400.0|0.0|0.0|0.0|0.0|400.0|0.0|0.0
21456|130000.0|2|1|2|29|0|0|0|0|45136.0|48970.0|52740.0|56467.0|60119.0|4500.0|4500.0|4500.0|4500.0|4500.0
2102|140000.0|1|1|1|43|-1|-1|-1|-1|1249.0|1872.0|1453.0|1453.0|1034.0|1872.0|1453.0|1453.0|1034.0|1872.0
27937|160000.0|1|1|1|41|-1|-1|-1|2|230.0|1350.0|1310.0|2374.0|1444.0|1500.0|1310.0|1444.0|0.0|1000.0
21386|40000.0|1|1|2|28|0|0|0|0|39039.0|24501.0|15143.0|15731.0|9728.0|1607.0|1580.0|2500.0|1500.0|33000.0
14283|160000.0|2|2|1|40|-2|-2|-2|-2|390.0|390.0|390.0|390.0|390.0|780.0|390.0|390.0|390.0|390.0
7930|300000.0|2|1|1|56|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
17457|230000.0|1|1|2|32|0|0|0|0|44734.0|47178.0|29582.0|38426.0|42500.0|10120.0|20000.0|10000.0|5000.0|5000.0
27721|270000.0|1|1|1|37|0|0|0|0|167536.0|171865.0|176167.0|105523.0|45258.0|7900.0|8800.0|4700.0|2100.0|60000.0
1236|180000.0|2|3|2|55|0|0|0|0|53165.0|54842.0|54868.0|56286.0|56621.0|3002.0|3000.0|2300.0|2345.0|2000.0
24288|150000.0|1|5|2|24|-1|0|0|0|11445.0|122175.0|111847.0|76628.0|64200.0|122685.0|3328.0|2230.0|2062.0|1891.0
5670|160000.0|2|2|2|28|-1|2|-1|-1|708.0|1841.0|441.0|3438.0|3046.0|1913.0|0.0|3456.0|3054.0|1224.0
22329|260000.0|1|1|2|49|-1|-1|-1|-1|316.0|4866.0|316.0|316.0|4843.0|4866.0|316.0|316.0|4843.0|316.0
11358|100000.0|1|2|2|38|0|0|0|0|96772.0|97240.0|98159.0|97481.0|97574.0|4578.0|4606.0|3817.0|3998.0|3695.0
13023|80000.0|2|2|1|35|2|2|2|3|66613.0|69602.0|70752.0|74183.0|72727.0|4688.0|2900.0|5200.0|0.0|3000.0
11223|330000.0|2|1|2|28|0|0|0|0|33705.0|28743.0|28217.0|25432.0|19938.0|2000.0|2000.0|800.0|687.0|812.0
397|50000.0|1|2|2|24|0|0|0|0|8770.0|11312.0|13112.0|13394.0|14176.0|2700.0|2000.0|500.0|1000.0|700.0
13046|270000.0|2|2|2|25|0|0|0|0|156151.0|127423.0|126824.0|115961.0|112929.0|4795.0|4470.0|3847.0|3943.0|5000.0
20485|100000.0|2|2|1|23|0|0|0|0|7560.0|4470.0|1490.0|542.0|679.0|1193.0|1000.0|0.0|400.0|842.0
16674|50000.0|2|1|2|27|0|0|0|0|5924.0|4766.0|5652.0|5772.0|4392.0|1114.0|1000.0|120.0|0.0|0.0
6406|30000.0|2|1|2|23|0|0|0|0|15570.0|16882.0|16911.0|17416.0|17608.0|1577.0|606.0|778.0|630.0|653.0
19200|130000.0|2|1|2|30|-1|-1|-1|-1|2437.0|2448.0|5457.0|3855.0|4684.0|2774.0|5457.0|3855.0|4684.0|843.0
25824|20000.0|1|1|2|23|0|0|0|0|18055.0|2059.0|2576.0|1834.0|1092.0|1100.0|1500.0|200.0|200.0|942.0
11131|20000.0|2|2|1|34|0|2|3|2|7759.0|9618.0|10313.0|9863.0|9558.0|2000.0|1000.0|0.0|0.0|508.0
7086|150000.0|2|2|1|27|0|0|0|0|6640.0|7408.0|8147.0|8054.0|7819.0|1284.0|1271.0|426.0|283.0|484.0
18258|60000.0|2|2|2|25|0|0|0|0|7348.0|7242.0|6682.0|6223.0|7007.0|2007.0|2011.0|2005.0|3003.0|3005.0
18547|80000.0|1|2|1|26|0|0|0|0|63789.0|65771.0|28690.0|29137.0|29569.0|3500.0|900.0|700.0|700.0|700.0
6039|150000.0|2|3|2|38|-1|2|2|2|1335.0|9447.0|4887.0|11181.0|6692.0|9460.0|0.0|6702.0|16.0|8242.0
18093|150000.0|2|3|1|40|-1|-1|-1|-1|5876.0|5956.0|5876.0|5496.0|5116.0|5956.0|5876.0|5496.0|5116.0|5496.0
15619|100000.0|2|1|1|28|0|0|0|0|108327.0|106142.0|102449.0|100212.0|102674.0|5300.0|3605.0|3500.0|4100.0|3000.0
14992|300000.0|2|2|2|30|-2|-2|-2|-2|19333.0|19333.0|19333.0|20333.0|20333.0|19333.0|19333.0|20333.0|20333.0|1000.0
20434|70000.0|2|1|2|25|0|0|0|0|10128.0|11106.0|11443.0|10323.0|11150.0|1163.0|500.0|376.0|1000.0|800.0
26273|320000.0|1|1|2|31|0|0|0|0|48556.0|49210.0|50052.0|53325.0|53765.0|3011.0|4000.0|4019.0|5000.0|3065.0
14556|200000.0|2|2|2|30|0|0|0|0|40612.0|32801.0|14664.0|17092.0|18820.0|1306.0|3400.0|3000.0|2000.0|0.0
13416|140000.0|2|3|1|46|0|0|0|0|69972.0|71805.0|73613.0|75426.0|77169.0|3000.0|3000.0|3000.0|3000.0|5000.0
15293|30000.0|1|3|2|25|0|0|0|2|24228.0|25331.0|26347.0|27508.0|30118.0|1500.0|1439.0|1600.0|3200.0|0.0
23461|360000.0|2|1|2|33|2|-1|0|0|883.0|887.0|26292.0|22279.0|550.0|4.0|26514.0|557.0|550.0|2500.0
9196|20000.0|2|2|1|31|2|2|0|0|9401.0|11903.0|11420.0|11342.0|12157.0|2969.0|0.0|408.0|1000.0|0.0
22954|50000.0|2|3|2|61|0|0|2|0|45925.0|47041.0|49180.0|47500.0|48479.0|2200.0|3600.0|0.0|1763.0|1725.0
8449|80000.0|1|3|2|25|0|-1|0|0|76277.0|36232.0|30200.0|30326.0|30290.0|1005.0|31063.0|1094.0|1109.0|1013.0
3715|240000.0|1|2|1|30|0|0|0|0|181461.0|186160.0|191355.0|192406.0|190086.0|10009.0|10014.0|8500.0|10000.0|8000.0
28905|20000.0|1|3|2|36|-1|-1|0|0|16300.0|390.0|14536.0|7446.0|0.0|390.0|14536.0|149.0|0.0|8346.0
14769|30000.0|2|2|1|25|2|2|2|2|26966.0|27640.0|26897.0|27949.0|29645.0|1400.0|0.0|1500.0|2300.0|1114.0
21647|50000.0|2|2|2|46|0|0|0|0|44899.0|46346.0|47273.0|48357.0|50393.0|2500.0|2000.0|2000.0|3000.0|1600.0
12391|50000.0|1|3|1|59|0|0|0|0|46768.0|47976.0|39703.0|19777.0|19162.0|2100.0|2000.0|1000.0|1000.0|1000.0
26029|100000.0|2|1|2|23|-1|0|-1|-1|1897.0|4153.0|2972.0|1990.0|1861.0|4153.0|1000.0|1990.0|1861.0|0.0
29167|20000.0|1|1|2|28|0|-2|-2|-2|20650.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1926|160000.0|1|2|2|26|0|0|-1|0|24306.0|17671.0|22121.0|40835.0|37471.0|7804.0|7730.0|67296.0|1340.0|1280.0
9201|200000.0|2|2|1|33|0|0|0|0|14633.0|14918.0|16992.0|8967.0|8494.0|2000.0|5000.0|2000.0|1000.0|2000.0
5264|360000.0|2|1|2|27|-2|-2|-2|-2|3881.0|2394.0|2441.0|2441.0|2441.0|2406.0|2453.0|2453.0|2453.0|2453.0
28173|360000.0|2|1|1|46|2|2|-2|-2|2462.0|2274.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
13544|500000.0|1|1|3|38|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
18195|20000.0|2|1|2|23|0|0|0|0|17644.0|18679.0|18275.0|7953.0|8323.0|1340.0|1207.0|300.0|500.0|500.0
10747|290000.0|1|1|2|32|0|0|0|2|52005.0|49188.0|68168.0|67465.0|44593.0|2002.0|19982.0|1799.0|7.0|8210.0
10256|200000.0|2|2|1|30|0|0|0|0|34064.0|30519.0|26166.0|28097.0|29855.0|2547.0|2500.0|2500.0|3500.0|2000.0
16277|50000.0|2|2|1|51|0|2|0|0|27913.0|22733.0|15100.0|7080.0|8049.0|3334.0|27.0|300.0|1092.0|400.0
11953|80000.0|1|1|2|27|0|0|0|0|46609.0|47306.0|51179.0|52073.0|52833.0|1801.0|5000.0|2035.0|2100.0|6200.0
27031|50000.0|1|1|2|34|0|0|0|0|13974.0|7891.0|4600.0|5554.0|5481.0|2004.0|1000.0|1008.0|1400.0|600.0
20684|200000.0|1|2|2|25|0|0|0|0|108619.0|110149.0|110333.0|85201.0|84809.0|5000.0|5000.0|3000.0|5000.0|10000.0
15830|200000.0|2|2|2|49|0|0|0|0|83190.0|85944.0|87539.0|90231.0|86284.0|5000.0|4000.0|4000.0|5000.0|4000.0
14075|350000.0|2|1|1|52|2|7|7|7|2400.0|2400.0|2400.0|2400.0|2400.0|0.0|0.0|0.0|0.0|0.0
29567|100000.0|2|3|1|53|0|0|0|0|99768.0|100098.0|75296.0|73774.0|75603.0|3919.0|3010.0|3000.0|6000.0|3500.0
9884|230000.0|2|2|2|25|0|0|0|0|95311.0|94489.0|93143.0|87654.0|90172.0|4500.0|4114.0|3500.0|4000.0|3000.0
6572|40000.0|2|2|2|37|2|2|2|2|7343.0|15184.0|14643.0|18385.0|17950.0|8000.0|0.0|4000.0|0.0|6000.0
2748|50000.0|1|2|2|37|3|2|0|0|19268.0|18687.0|17956.0|17710.0|18710.0|0.0|0.0|354.0|1000.0|1000.0
2681|40000.0|2|1|2|24|0|0|0|0|32343.0|39717.0|37263.0|35224.0|34111.0|8017.0|7000.0|4000.0|5000.0|5000.0
4802|10000.0|1|2|2|23|2|0|0|0|6109.0|2736.0|3654.0|3729.0|9446.0|0.0|1000.0|75.0|994.0|0.0
16459|50000.0|2|1|2|22|0|0|0|0|17486.0|17823.0|18495.0|18266.0|18631.0|1587.0|1259.0|765.0|773.0|476.0
22580|360000.0|2|3|2|42|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
16591|150000.0|2|1|2|25|-1|-1|-1|-2|5312.0|740.0|10.0|0.0|0.0|740.0|1410.0|0.0|0.0|0.0
22590|30000.0|2|1|2|34|2|2|2|2|24744.0|24053.0|25624.0|25977.0|25413.0|0.0|1967.0|903.0|0.0|1100.0
12945|180000.0|2|1|2|28|0|0|0|0|22063.0|11705.0|14900.0|7180.0|-10.0|4000.0|4000.0|3000.0|0.0|550.0
6605|310000.0|2|2|2|31|0|0|2|2|141486.0|144515.0|154587.0|156565.0|153965.0|6800.0|14000.0|6000.0|0.0|5800.0
10106|360000.0|2|1|2|47|3|2|0|0|296936.0|283943.0|266246.0|258197.0|114052.0|7000.0|0.0|8500.0|5145.0|106000.0
3961|150000.0|2|1|1|44|-1|-2|-2|-2|1367.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
12637|200000.0|2|3|1|42|-2|-2|-2|-2|1261.0|1261.0|1261.0|1261.0|1256.0|1261.0|1261.0|1261.0|1256.0|1880.0
25164|50000.0|1|2|2|26|0|0|0|0|49102.0|49885.0|25773.0|25544.0|26264.0|2010.0|796.0|957.0|1175.0|0.0
28926|80000.0|2|1|1|33|0|0|0|0|66798.0|68120.0|70088.0|71345.0|72314.0|3000.0|3109.0|3000.0|3000.0|3000.0
22955|130000.0|2|1|2|34|0|0|0|0|77387.0|78995.0|80190.0|79920.0|80972.0|4200.0|4500.0|3000.0|3200.0|3000.0
10535|360000.0|2|1|1|48|0|0|0|0|202036.0|202918.0|202197.0|199002.0|197781.0|10000.0|10000.0|7500.0|8000.0|8000.0
25721|170000.0|2|1|2|36|2|-1|-1|-1|832.0|416.0|2304.0|323.0|-1092.0|0.0|2304.0|0.0|0.0|0.0
19855|50000.0|2|3|1|40|0|0|0|0|49495.0|50866.0|48390.0|17953.0|23.0|2184.0|1248.0|359.0|0.0|20706.0
22851|180000.0|2|1|2|31|4|3|2|2|84654.0|82852.0|81162.0|79958.0|178148.0|0.0|0.0|0.0|100000.0|0.0
28249|190000.0|1|2|2|37|0|2|2|2|81523.0|83530.0|87126.0|84165.0|89017.0|5000.0|6000.0|0.0|6500.0|574.0
24998|210000.0|2|1|2|32|-2|-2|-2|-2|1592.0|-2.0|560.0|6190.0|243.0|0.0|562.0|6196.0|243.0|4061.0
27895|180000.0|2|1|1|37|-2|-2|-2|-1|0.0|0.0|0.0|0.0|1350.0|0.0|0.0|0.0|1350.0|1210.0
27739|70000.0|2|2|2|33|2|2|2|2|66276.0|71307.0|71977.0|70306.0|71161.0|6124.0|2500.0|0.0|5300.0|2600.0
701|90000.0|2|2|1|36|-2|-2|-2|-1|-191.0|-191.0|-191.0|-191.0|209.0|0.0|0.0|0.0|550.0|3780.0
4228|50000.0|1|2|2|28|0|0|0|0|17868.0|18028.0|38126.0|18690.0|19082.0|1711.0|20809.0|668.0|692.0|740.0
14103|170000.0|1|1|2|27|0|0|2|2|45809.0|44572.0|43211.0|41394.0|37958.0|2578.0|2300.0|2000.0|1200.0|0.0
7063|110000.0|2|2|1|26|2|2|2|2|91999.0|91803.0|94376.0|96409.0|98072.0|2200.0|5000.0|3700.0|3400.0|4000.0
18304|90000.0|2|2|2|26|2|2|2|2|88520.0|90311.0|91431.0|92840.0|91205.0|4100.0|3500.0|3800.0|0.0|3500.0
7887|70000.0|1|2|2|41|2|3|3|2|37683.0|40265.0|42306.0|41352.0|44342.0|3500.0|3000.0|0.0|4000.0|2000.0
9608|200000.0|2|1|2|27|-2|-2|-1|-1|0.0|0.0|0.0|101.0|0.0|0.0|0.0|101.0|0.0|0.0
28558|320000.0|2|1|2|32|-2|-2|-2|-2|2872.0|4704.0|3382.0|2575.0|8097.0|4732.0|3398.0|2588.0|8137.0|2474.0
26458|270000.0|2|2|1|35|-1|-1|-1|-1|165.0|165.0|165.0|0.0|601.0|165.0|165.0|0.0|601.0|928.0
17926|30000.0|2|2|1|58|2|2|2|2|10746.0|13545.0|13531.0|13017.0|14008.0|2993.0|500.0|0.0|1200.0|0.0
24681|230000.0|2|5|1|42|-1|-1|-1|-1|390.0|390.0|390.0|240.0|930.0|390.0|390.0|240.0|1080.0|0.0
22956|160000.0|2|2|1|40|-2|-2|-2|-2|766.0|766.0|766.0|0.0|27547.0|766.0|766.0|0.0|27547.0|20238.0
13034|400000.0|2|1|2|32|2|2|2|2|29104.0|31379.0|27969.0|9513.0|1346.0|3000.0|0.0|1000.0|0.0|10025.0
21522|210000.0|2|2|1|47|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7406|140000.0|2|1|2|23|2|0|0|0|91739.0|89623.0|82030.0|84792.0|84794.0|1038.0|3900.0|5000.0|4000.0|5000.0
16973|50000.0|1|2|1|36|2|0|0|0|17194.0|13948.0|12165.0|10242.0|8428.0|0.0|500.0|360.0|500.0|125.0
17408|360000.0|1|2|1|36|-1|-1|-1|-1|2337.0|10990.0|74562.0|-28.0|5677.0|11046.0|74934.0|0.0|5705.0|8503.0
2450|80000.0|2|1|2|54|0|0|0|0|79247.0|74954.0|79356.0|48981.0|46848.0|5608.0|8000.0|1205.0|1500.0|2000.0
18193|200000.0|1|1|1|46|-1|-1|-1|-1|6581.0|1894.0|8604.0|3547.0|43097.0|1894.0|8615.0|3563.0|43097.0|0.0
28545|130000.0|1|2|1|44|2|2|2|2|4998.0|7898.0|7021.0|46431.0|45891.0|3000.0|0.0|40200.0|0.0|780.0
26378|110000.0|2|2|1|29|0|0|2|0|108590.0|107414.0|108887.0|107145.0|102075.0|5224.0|7641.0|0.0|3785.0|3668.0
24771|100000.0|2|2|2|30|2|2|2|2|98491.0|99983.0|100555.0|103300.0|101471.0|4000.0|3100.0|4500.0|0.0|3845.0
3229|20000.0|1|2|2|29|0|0|0|0|14237.0|15580.0|16304.0|17059.0|18056.0|1576.0|1300.0|1000.0|1400.0|0.0
3559|90000.0|1|2|2|26|-2|-2|-2|-2|-18.0|-18.0|-18.0|-18.0|-18.0|0.0|0.0|0.0|0.0|0.0
27834|30000.0|2|2|2|22|0|2|2|2|27556.0|29963.0|28835.0|30174.0|28603.0|3500.0|0.0|2297.0|40.0|1755.0
10818|210000.0|2|2|1|26|0|0|0|0|202432.0|142119.0|99699.0|17718.0|150758.0|5500.0|3600.0|1000.0|135000.0|5314.0
25039|20000.0|2|2|1|41|-1|-1|0|0|4460.0|1500.0|8745.0|5316.0|4058.0|1500.0|8745.0|0.0|0.0|1664.0
23447|50000.0|2|1|2|25|-1|-1|-1|-1|3020.0|2262.0|2185.0|0.0|5918.0|2262.0|2185.0|0.0|5918.0|0.0
16218|300000.0|1|1|1|40|-2|-2|-2|-2|-337.0|-337.0|-337.0|-337.0|-337.0|0.0|0.0|0.0|0.0|2000.0
5162|210000.0|1|4|2|27|0|0|0|0|201741.0|219122.0|223267.0|227841.0|228377.0|20000.0|8200.0|7100.0|6800.0|7000.0
3977|340000.0|2|1|2|34|-1|-1|-1|-1|42449.0|30042.0|28987.0|13104.0|59204.0|30084.0|29033.0|13120.0|59273.0|1241.0
17844|320000.0|1|2|2|28|0|0|0|0|47439.0|48858.0|50893.0|52352.0|53480.0|2000.0|3000.0|3000.0|1667.0|2019.0
12410|40000.0|2|2|1|33|2|2|2|2|24644.0|25749.0|26127.0|26401.0|25839.0|1800.0|1100.0|1000.0|0.0|2300.0
9009|140000.0|2|1|2|35|0|0|0|0|114389.0|116956.0|119334.0|120661.0|123256.0|5900.0|5800.0|4800.0|4700.0|5000.0
22420|310000.0|1|2|1|42|-2|-2|-2|-2|4206.0|1858.0|3057.0|2538.0|3069.0|1858.0|3057.0|2538.0|3069.0|6591.0
21008|230000.0|2|1|2|33|-2|-2|-2|-2|11556.0|156.0|2403.0|1546.0|7915.0|156.0|2403.0|1546.0|7915.0|0.0
6023|70000.0|2|3|1|71|0|2|0|0|66197.0|70867.0|54425.0|55555.0|48530.0|6550.0|0.0|2033.0|1915.0|1708.0
2184|110000.0|1|2|2|26|0|0|0|2|30516.0|39584.0|43581.0|48458.0|17129.0|10000.0|5000.0|6000.0|0.0|2000.0
14915|180000.0|2|2|1|34|0|0|0|0|168338.0|169278.0|171274.0|169691.0|173760.0|6307.0|6300.0|6300.0|7000.0|14000.0
2608|170000.0|2|2|2|32|0|0|0|0|73282.0|74707.0|75626.0|75845.0|25140.0|2671.0|3100.0|3286.0|1100.0|1000.0
21189|300000.0|2|1|2|33|-1|-2|-2|-2|142.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25266|50000.0|1|2|2|30|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7122|80000.0|2|2|2|32|0|0|0|0|57701.0|66736.0|74626.0|74092.0|59274.0|10000.0|10104.0|5000.0|5000.0|5000.0
28838|230000.0|1|2|1|39|-1|-1|-1|-1|8681.0|8888.0|4932.0|10986.0|5081.0|8888.0|4932.0|10986.0|5081.0|4321.0
4573|50000.0|2|1|1|43|0|0|2|0|50612.0|29975.0|30559.0|29433.0|30045.0|1778.0|2382.0|0.0|1251.0|1051.0
7070|230000.0|2|2|1|25|0|0|0|0|10468.0|10722.0|11543.0|10058.0|20158.0|2000.0|1000.0|0.0|10100.0|2253.0
10939|260000.0|2|1|1|31|0|0|0|2|27201.0|27879.0|28420.0|39206.0|37705.0|2000.0|2000.0|12000.0|0.0|2000.0
21445|210000.0|2|1|2|31|0|0|0|0|120133.0|118496.0|116033.0|114617.0|108328.0|5000.0|4036.0|5000.0|4000.0|4000.0
4975|50000.0|1|2|2|26|0|0|0|0|26697.0|28222.0|27180.0|27979.0|28926.0|2000.0|2000.0|1500.0|1500.0|1000.0
19637|230000.0|2|1|1|66|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|142.0
1670|500000.0|1|1|2|40|-1|0|-1|-1|1184.0|17740.0|36657.0|2631.0|26231.0|17840.0|36639.0|2644.0|26363.0|35908.0
627|360000.0|1|1|1|35|-2|-2|-2|-2|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0|396.0
26045|160000.0|2|1|1|39|-2|-2|-2|-2|666.0|403.0|1650.0|336.0|790.0|403.0|1650.0|336.0|790.0|1141.0
26511|140000.0|1|3|1|43|0|0|0|0|137950.0|133250.0|98147.0|98924.0|95100.0|5000.0|3500.0|3510.0|3500.0|3500.0
22662|450000.0|2|2|2|35|0|0|0|0|311267.0|365723.0|370496.0|374405.0|373155.0|90000.0|14011.0|14029.0|14052.0|14000.0
24171|100000.0|1|1|2|30|2|0|0|2|34372.0|33543.0|34260.0|36580.0|37347.0|0.0|1580.0|2900.0|1500.0|1600.0
10065|260000.0|1|1|2|52|-1|-1|-1|0|0.0|582.0|291.0|4471.0|5394.0|582.0|291.0|4471.0|1000.0|1000.0
28297|150000.0|2|1|2|24|-1|-1|-1|-1|291.0|291.0|291.0|658.0|441.0|291.0|291.0|658.0|441.0|1197.0
16803|500000.0|2|2|1|37|0|0|0|-1|115610.0|81334.0|78637.0|36993.0|22089.0|2114.0|1751.0|5132.0|22197.0|156937.0
28474|220000.0|1|5|1|37|-1|-1|-1|0|1966.0|6189.0|1850.0|6938.0|5034.0|6203.0|1850.0|6938.0|101.0|2932.0
27256|80000.0|2|2|2|24|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
814|390000.0|1|1|1|36|-2|-2|-2|-2|7818.0|8051.0|-5.0|1965.0|3088.0|8091.0|0.0|990.0|3108.0|8486.0
24689|140000.0|2|2|2|26|0|0|2|0|144306.0|141949.0|141345.0|136379.0|126211.0|19000.0|10400.0|0.0|4931.0|9100.0
27355|80000.0|2|3|1|28|0|0|0|0|34137.0|32390.0|32651.0|32170.0|31493.0|1705.0|2000.0|2000.0|3000.0|3000.0
18472|200000.0|1|3|1|36|-1|-1|-1|-1|3959.0|13868.0|4094.0|2247.0|17794.0|13909.0|4106.0|2253.0|17847.0|2123.0
6782|330000.0|1|1|2|44|0|0|0|0|605943.0|439854.0|404157.0|370686.0|294348.0|14000.0|12000.0|15000.0|7000.0|7000.0
18072|290000.0|2|3|1|46|-1|-1|-1|-1|32571.0|36918.0|37063.0|11566.0|32057.0|36982.0|37063.0|11566.0|32057.0|1501.0
13434|500000.0|1|1|2|37|0|0|0|0|45984.0|44584.0|25402.0|21140.0|16072.0|1593.0|1538.0|835.0|451.0|553.0
9455|230000.0|2|1|1|45|-1|-1|-1|-1|0.0|967.0|0.0|699.0|499.0|967.0|0.0|699.0|499.0|0.0
2105|110000.0|2|2|1|35|0|0|0|0|102850.0|66639.0|57595.0|58814.0|60086.0|3360.0|2100.0|2100.0|2200.0|3000.0
5257|260000.0|2|3|2|36|0|0|0|0|108405.0|108396.0|110249.0|112119.0|114136.0|4000.0|3984.0|4001.0|4128.0|4200.0
27635|320000.0|2|1|2|28|-2|-1|-1|-2|1127.0|1943.0|13312.0|-5.0|-5.0|1952.0|13375.0|5.0|0.0|0.0
354|250000.0|2|1|1|35|0|0|0|0|81826.0|71488.0|69145.0|68680.0|70047.0|3070.0|2372.0|2413.0|2428.0|2507.0
10596|200000.0|2|1|2|36|-1|-1|-1|-1|0.0|1540.0|0.0|3045.0|0.0|1540.0|0.0|3045.0|0.0|0.0
24483|360000.0|1|1|2|30|-1|-1|0|0|14212.0|44803.0|118712.0|34244.0|21269.0|46012.0|129567.0|685.0|425.0|4137.0
8117|90000.0|2|3|1|38|0|0|0|0|88476.0|90120.0|91124.0|65778.0|65866.0|5000.0|4776.0|2400.0|3000.0|3000.0
1633|50000.0|1|1|2|29|0|2|0|0|22932.0|22265.0|23896.0|26514.0|28073.0|0.0|2000.0|3000.0|2000.0|1500.0
19658|120000.0|2|2|1|29|0|0|0|0|120812.0|121895.0|121208.0|121678.0|122067.0|4600.0|4512.0|4600.0|4600.0|5200.0
11641|230000.0|1|1|2|28|0|2|-1|-1|10112.0|8637.0|7277.0|2818.0|2455.0|7283.0|0.0|3000.0|2455.0|1285.0
5782|180000.0|1|1|2|31|-1|-2|-2|-2|253.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3642.0
18696|130000.0|1|2|2|25|0|2|2|2|112561.0|119435.0|105382.0|49643.0|46812.0|12421.0|0.0|7000.0|0.0|2000.0
20465|140000.0|1|5|2|26|0|0|0|0|136953.0|133265.0|82163.0|83238.0|85383.0|6350.0|2900.0|2950.0|4000.0|3576.0
23397|360000.0|2|2|1|39|-2|-1|0|0|-17710.0|-17706.0|301085.0|307035.0|63451.0|1393.0|319494.0|13079.0|2438.0|2599.0
2257|150000.0|1|1|1|51|0|0|0|0|94732.0|96940.0|46349.0|47360.0|48717.0|4000.0|1482.0|1577.0|2000.0|1500.0
21016|160000.0|2|1|2|27|0|2|2|0|112373.0|119017.0|104417.0|62975.0|53299.0|10000.0|3017.0|0.0|3000.0|2000.0
19498|50000.0|2|2|2|39|-1|-1|0|0|26366.0|510.0|16121.0|17539.0|19088.0|510.0|16121.0|2000.0|2000.0|998.0
